boot_epoch,sequence_number,timestamp,vbat_mv,dps368_temp_c,source_flag
3090751706,243,2026-08-01T00:42:31.000+01:00,3841,29.046142578125,live
3090751706,244,2026-08-01T00:42:41.000+01:00,3833,28.979232788085938,live
3090751706,245,2026-08-01T00:42:51.000+01:00,3834,28.997657775878906,live
3090751706,246,2026-08-01T00:43:01.000+01:00,3820,29.0487060546875,live
3090751706,247,2026-08-01T00:43:11.000+01:00,3815,28.9749755859375,live
3090751706,248,2026-08-01T00:43:21.000+01:00,3834,28.99114227294922,live
3090751706,249,2026-08-01T00:43:31.000+01:00,3820,29.031402587890625,live
3090751706,250,2026-08-01T00:43:41.000+01:00,3838,28.982070922851562,buffered
3090751706,251,2026-08-01T00:43:51.000+01:00,3807,28.972145080566406,buffered
3090751706,252,2026-08-01T00:44:01.000+01:00,3820,29.020912170410156,buffered
3090751706,253,2026-08-01T00:44:11.000+01:00,3831,28.9766845703125,buffered
3090751706,254,2026-08-01T00:44:21.000+01:00,3826,28.966758728027344,buffered
3090751706,255,2026-08-01T00:44:31.000+01:00,3828,29.037071228027344,buffered
3090751706,256,2026-08-01T00:44:41.000+01:00,3821,28.97980499267578,buffered
3090751706,257,2026-08-01T00:44:51.000+01:00,3826,28.95824432373047,buffered
3090751706,258,2026-08-01T00:45:01.000+01:00,3820,29.04218292236328,buffered
3090751706,259,2026-08-01T00:45:11.000+01:00,3823,28.98717498779297,buffered
3090751706,260,2026-08-01T00:45:21.000+01:00,3828,28.948326110839844,buffered
3090751706,261,2026-08-01T00:45:31.000+01:00,3820,29.042739868164062,buffered
3090751706,262,2026-08-01T00:45:41.000+01:00,3818,28.973281860351562,buffered
3090751706,263,2026-08-01T00:45:51.000+01:00,3818,28.946624755859375,buffered
3090751706,264,2026-08-01T00:46:01.000+01:00,3823,29.033958435058594,buffered
3090751706,265,2026-08-01T00:46:11.000+01:00,3796,28.996246337890625,buffered
3090751706,266,2026-08-01T00:46:21.000+01:00,3825,28.95569610595703,buffered
3090751706,267,2026-08-01T00:46:31.000+01:00,3807,29.056068420410156,buffered
3090751706,268,2026-08-01T00:46:41.000+01:00,3817,28.985755920410156,buffered
3090751706,269,2026-08-01T00:46:51.000+01:00,3786,28.89189910888672,buffered
3090751706,270,2026-08-01T00:47:01.000+01:00,3796,28.973846435546875,buffered
3090751706,271,2026-08-01T00:47:11.000+01:00,3823,28.92223358154297,buffered
3090751706,272,2026-08-01T00:47:21.000+01:00,3825,28.85106658935547,live
3090751706,273,2026-08-01T00:47:31.000+01:00,3805,28.967613220214844,live
3090751706,274,2026-08-01T00:47:41.000+01:00,3820,28.916854858398438,live
3090751706,275,2026-08-01T00:47:51.000+01:00,3815,28.87006378173828,live
3090751706,276,2026-08-01T00:48:01.000+01:00,3794,28.988021850585938,live
3090751706,277,2026-08-01T00:48:11.000+01:00,3813,28.943222045898438,live
3090751706,278,2026-08-01T00:48:21.000+01:00,3802,28.87091827392578,live
3090751706,279,2026-08-01T00:48:31.000+01:00,3821,28.998512268066406,live
3090751706,280,2026-08-01T00:48:41.000+01:00,3813,28.957687377929688,live
3090751706,281,2026-08-01T00:48:51.000+01:00,3820,28.8765869140625,live
3090751706,282,2026-08-01T00:49:01.000+01:00,3815,29.00872039794922,live
3090751706,283,2026-08-01T00:49:11.000+01:00,3808,28.98064422607422,live
3090751706,284,2026-08-01T00:49:21.000+01:00,3807,28.89899444580078,live
3090751706,285,2026-08-01T00:49:31.000+01:00,3817,29.02630615234375,live
3090751706,286,2026-08-01T00:49:41.000+01:00,3817,28.992279052734375,live
3090751706,287,2026-08-01T00:49:51.000+01:00,3812,28.92139434814453,live
