source_file,sequence_number,day,timestamp,segment_id,line_name,group,direction,location_type,station_id,station_name,platform_regime,line_regime,pm1,pm25,pm10,humidity,co2
commuta_readings_today_20260710_114808.csv,4829,2026-07-10,2026-07-10T10:26:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,13.297562599182127,14.061664581298828,14.061667442321776,45.03395080566406,513.0
commuta_readings_today_20260710_114808.csv,4830,2026-07-10,2026-07-10T10:26:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,13.286989212036133,14.050484657287598,14.05048656463623,45.09956359863281,517.0
commuta_readings_today_20260710_114808.csv,4831,2026-07-10,2026-07-10T10:27:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,13.659074783325195,14.443950653076172,14.443952560424805,44.96528625488281,550.0
commuta_readings_today_20260710_114808.csv,4832,2026-07-10,2026-07-10T10:27:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,12.560466766357422,13.282214164733888,13.28221607208252,45.12855911254883,625.0
commuta_readings_today_20260710_114808.csv,4833,2026-07-10,2026-07-10T10:27:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,12.276527404785156,12.981959342956545,12.981961250305176,45.85488510131836,693.0
commuta_readings_today_20260710_114808.csv,4834,2026-07-10,2026-07-10T10:27:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,12.381912231445312,13.09340000152588,13.093401908874512,46.31723403930664,722.0
commuta_readings_today_20260710_114808.csv,4835,2026-07-10,2026-07-10T10:27:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,12.574031829833984,13.296558380126951,13.296561241149902,46.82230758666992,729.0
commuta_readings_today_20260710_114808.csv,4836,2026-07-10,2026-07-10T10:27:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,16.980384826660156,17.95611000061035,17.956111907958984,46.89707946777344,732.0
commuta_readings_today_20260710_114808.csv,4837,2026-07-10,2026-07-10T10:28:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,17.39054298400879,18.47300910949707,18.577600479125977,46.67887496948242,732.0
commuta_readings_today_20260710_114808.csv,4838,2026-07-10,2026-07-10T10:28:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,16.252426147460938,17.499361038208008,17.892995834350586,46.567481994628906,731.0
commuta_readings_today_20260710_114808.csv,4839,2026-07-10,2026-07-10T10:28:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,14.07636833190918,15.100956916809082,15.372230529785156,45.897613525390625,731.0
commuta_readings_today_20260710_114808.csv,4840,2026-07-10,2026-07-10T10:28:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,12.721046447753906,13.472835540771484,13.49901008605957,44.6280632019043,730.0
commuta_readings_today_20260710_114808.csv,4841,2026-07-10,2026-07-10T10:28:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,12.40113639831543,13.115904808044434,13.118642807006836,43.869686126708984,723.0
commuta_readings_today_20260710_114808.csv,4843,2026-07-10,2026-07-10T10:29:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,12.09324836730957,12.788172721862791,12.788204193115234,43.2639045715332,684.0
commuta_readings_today_20260710_114808.csv,4844,2026-07-10,2026-07-10T10:29:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,11.584826469421388,12.250515937805176,12.250523567199709,42.88853454589844,673.0
commuta_readings_today_20260710_114808.csv,4845,2026-07-10,2026-07-10T10:29:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,10.537474632263184,11.142980575561523,11.142987251281738,42.65049362182617,659.0
commuta_readings_today_20260710_114808.csv,4846,2026-07-10,2026-07-10T10:29:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,10.22042465209961,10.807713508605955,10.807719230651855,42.404823303222656,652.0
commuta_readings_today_20260710_114808.csv,4847,2026-07-10,2026-07-10T10:29:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,10.289887428283691,10.881166458129885,10.881173133850098,42.26291275024414,648.0
commuta_readings_today_20260710_114808.csv,4848,2026-07-10,2026-07-10T10:29:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,10.817768096923828,11.439380645751951,11.439388275146484,42.26749038696289,646.0
commuta_readings_today_20260710_114808.csv,4849,2026-07-10,2026-07-10T10:30:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,10.66904640197754,11.282113075256348,11.282119750976562,42.31784439086914,647.0
commuta_readings_today_20260710_114808.csv,4850,2026-07-10,2026-07-10T10:30:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,10.089248657226562,10.66899871826172,10.669005393981934,42.446022033691406,647.0
commuta_readings_today_20260710_114808.csv,4851,2026-07-10,2026-07-10T10:30:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,10.663905143737791,11.276676177978516,11.27668285369873,42.67185592651367,651.0
commuta_readings_today_20260710_114808.csv,4852,2026-07-10,2026-07-10T10:30:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,10.831788063049316,11.454205513000488,11.45421314239502,42.32547378540039,657.0
commuta_readings_today_20260710_114808.csv,4853,2026-07-10,2026-07-10T10:30:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,12.162775993347168,12.861676216125488,12.86168384552002,42.059967041015625,660.0
commuta_readings_today_20260710_114808.csv,4854,2026-07-10,2026-07-10T10:30:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,12.623738288879396,13.349125862121582,13.349133491516112,42.29800796508789,712.0
commuta_readings_today_20260710_114808.csv,4855,2026-07-10,2026-07-10T10:31:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,10.759771347045898,11.378050804138184,11.378058433532717,41.956207275390625,746.0
commuta_readings_today_20260710_114808.csv,4856,2026-07-10,2026-07-10T10:31:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,9.64691925048828,10.201251983642578,10.201257705688477,41.63576889038086,750.0
commuta_readings_today_20260710_114808.csv,4857,2026-07-10,2026-07-10T10:31:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,8.96392822265625,9.479015350341797,9.479021072387695,41.32600784301758,748.0
commuta_readings_today_20260710_114808.csv,4858,2026-07-10,2026-07-10T10:31:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,9.47220516204834,10.016499519348145,10.016505241394045,41.35042190551758,733.0
commuta_readings_today_20260710_114808.csv,4859,2026-07-10,2026-07-10T10:31:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,9.894673347473145,10.463242530822754,10.463249206542969,41.28786087036133,714.0
commuta_readings_today_20260710_114808.csv,4860,2026-07-10,2026-07-10T10:31:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,open_air,deep_tube_open,15.419204711914062,16.305227279663086,16.30523681640625,41.25581741333008,686.0
commuta_readings_today_20260710_114808.csv,4861,2026-07-10,2026-07-10T10:32:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,19.826091766357425,20.995677947998047,21.033836364746097,41.53353118896485,676.0
commuta_readings_today_20260710_114808.csv,4862,2026-07-10,2026-07-10T10:32:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,19.379650115966797,20.52712631225586,20.56973648071289,41.70443344116211,669.0
commuta_readings_today_20260710_114808.csv,4863,2026-07-10,2026-07-10T10:32:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,18.337356567382812,19.400630950927734,19.412683486938477,42.429237365722656,666.0
commuta_readings_today_20260710_114808.csv,4864,2026-07-10,2026-07-10T10:32:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,17.347122192382812,18.344894409179688,18.346118927001953,43.62401580810547,673.0
commuta_readings_today_20260710_114808.csv,4865,2026-07-10,2026-07-10T10:32:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,16.51869010925293,17.467979431152344,17.46810531616211,44.354923248291016,688.0
commuta_readings_today_20260710_114808.csv,4866,2026-07-10,2026-07-10T10:32:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,16.14354133605957,17.071189880371094,17.071208953857422,44.48157501220703,694.0
commuta_readings_today_20260710_114808.csv,4867,2026-07-10,2026-07-10T10:33:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,15.898386001586914,16.811941146850586,16.811952590942383,43.837642669677734,695.0
commuta_readings_today_20260710_114808.csv,4868,2026-07-10,2026-07-10T10:33:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,15.906688690185549,16.824264526367188,16.82872772216797,43.10826110839844,696.0
commuta_readings_today_20260710_114808.csv,4869,2026-07-10,2026-07-10T10:33:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,15.374130249023438,16.28182601928711,16.312353134155273,42.607765197753906,689.0
commuta_readings_today_20260710_114808.csv,4870,2026-07-10,2026-07-10T10:33:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,15.99480152130127,16.951416015625,16.99860191345215,42.35751724243164,673.0
commuta_readings_today_20260710_114808.csv,4871,2026-07-10,2026-07-10T10:33:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,27.32223892211914,29.04915428161621,29.246488571166992,42.12710952758789,658.0
commuta_readings_today_20260710_114808.csv,4872,2026-07-10,2026-07-10T10:33:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,34.602455139160156,37.05754089355469,37.64447784423828,41.937896728515625,651.0
commuta_readings_today_20260710_114808.csv,4873,2026-07-10,2026-07-10T10:34:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,42.773651123046875,46.43961334228515,47.9587516784668,41.890594482421875,635.0
commuta_readings_today_20260710_114808.csv,4874,2026-07-10,2026-07-10T10:34:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,51.13788986206055,56.57527160644531,59.71750259399414,41.76546859741211,636.0
commuta_readings_today_20260710_114808.csv,4875,2026-07-10,2026-07-10T10:34:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,58.52813720703125,65.830078125,70.78291320800781,41.65865707397461,633.0
commuta_readings_today_20260710_114808.csv,4876,2026-07-10,2026-07-10T10:34:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,69.74018096923828,79.74067687988281,87.27668762207031,41.908905029296875,630.0
commuta_readings_today_20260710_114808.csv,4877,2026-07-10,2026-07-10T10:34:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,82.4823989868164,96.11974334716795,107.30818939208984,41.997406005859375,621.0
commuta_readings_today_20260710_114808.csv,4878,2026-07-10,2026-07-10T10:34:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,85.8343505859375,101.05567932128906,113.99369049072266,42.121002197265625,617.0
commuta_readings_today_20260710_114808.csv,4879,2026-07-10,2026-07-10T10:35:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,82.51799774169922,97.4124984741211,110.17918395996094,42.28427505493164,617.0
commuta_readings_today_20260710_114808.csv,4880,2026-07-10,2026-07-10T10:35:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,82.39422607421875,98.51818084716795,112.83975982666016,42.44449615478515,618.0
commuta_readings_today_20260710_114808.csv,4881,2026-07-10,2026-07-10T10:35:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUMED,Mile End,underground_no_psd,deep_tube_open,81.9467544555664,100.15365600585938,117.1267547607422,42.65049362182617,632.0
commuta_readings_today_20260710_114808.csv,4882,2026-07-10,2026-07-10T10:35:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUMED,Mile End,underground_no_psd,deep_tube_open,85.12347412109375,104.6190414428711,122.98306274414062,42.575721740722656,648.0
commuta_readings_today_20260710_114808.csv,4883,2026-07-10,2026-07-10T10:35:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUMED,Mile End,underground_no_psd,deep_tube_open,86.35899353027344,106.4430694580078,125.45781707763672,42.558937072753906,653.0
commuta_readings_today_20260710_114808.csv,4884,2026-07-10,2026-07-10T10:35:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUMED,Mile End,underground_no_psd,deep_tube_open,85.51612091064453,104.23005676269533,121.58282470703124,42.624549865722656,657.0
commuta_readings_today_20260710_114808.csv,4885,2026-07-10,2026-07-10T10:36:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUMED,Mile End,underground_no_psd,deep_tube_open,81.35067749023438,97.21939086914062,111.29542541503906,42.514686584472656,657.0
commuta_readings_today_20260710_114808.csv,4886,2026-07-10,2026-07-10T10:36:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUMED,Mile End,underground_no_psd,deep_tube_open,82.51083374023438,98.0845184326172,111.70575714111328,42.36209487915039,655.0
commuta_readings_today_20260710_114808.csv,4887,2026-07-10,2026-07-10T10:36:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUMED,Mile End,underground_no_psd,deep_tube_open,86.48863220214844,102.94302368164062,117.38428497314452,42.35446548461914,651.0
commuta_readings_today_20260710_114808.csv,4888,2026-07-10,2026-07-10T10:36:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUMED,Mile End,underground_no_psd,deep_tube_open,89.97333526611328,107.42546081542967,122.8695297241211,42.394142150878906,650.0
commuta_readings_today_20260710_114808.csv,4889,2026-07-10,2026-07-10T10:36:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUMED,Mile End,underground_no_psd,deep_tube_open,88.63541412353516,107.26348876953124,124.2829132080078,42.24765396118164,645.0
commuta_readings_today_20260710_114808.csv,4890,2026-07-10,2026-07-10T10:36:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUMED,Mile End,underground_no_psd,deep_tube_open,85.950439453125,105.07106018066406,122.9038543701172,42.32394790649414,644.0
commuta_readings_today_20260710_114808.csv,4891,2026-07-10,2026-07-10T10:37:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUMED,Mile End,underground_no_psd,deep_tube_open,78.54304504394531,95.32699584960938,110.75676727294922,42.33310317993164,640.0
commuta_readings_today_20260710_114808.csv,4892,2026-07-10,2026-07-10T10:37:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUMED,Mile End,underground_no_psd,deep_tube_open,75.2100830078125,91.34838104248048,106.20710754394533,42.26596450805664,638.0
commuta_readings_today_20260710_114808.csv,4893,2026-07-10,2026-07-10T10:37:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUMED,Mile End,underground_no_psd,deep_tube_open,76.63346099853516,93.16802978515624,108.42220306396484,42.23086929321289,637.0
commuta_readings_today_20260710_114808.csv,4894,2026-07-10,2026-07-10T10:37:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUMED,Mile End,underground_no_psd,deep_tube_open,80.26588439941406,96.4070053100586,110.9039535522461,42.14694595336914,636.0
commuta_readings_today_20260710_114808.csv,4895,2026-07-10,2026-07-10T10:37:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUMED,Mile End,underground_no_psd,deep_tube_open,83.79364776611328,100.87936401367188,116.30919647216795,41.886016845703125,635.0
commuta_readings_today_20260710_114808.csv,4896,2026-07-10,2026-07-10T10:37:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUMED,Mile End,underground_no_psd,deep_tube_open,90.88461303710938,109.193359375,125.64875793457033,41.84176254272461,634.0
commuta_readings_today_20260710_114808.csv,4897,2026-07-10,2026-07-10T10:38:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUMED,Mile End,underground_no_psd,deep_tube_open,92.7796630859375,110.67594146728516,126.4757308959961,42.29953384399414,634.0
commuta_readings_today_20260710_114808.csv,4898,2026-07-10,2026-07-10T10:38:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUMED,Mile End,underground_no_psd,deep_tube_open,88.17131042480469,105.22654724121094,120.30174255371094,42.522315979003906,633.0
commuta_readings_today_20260710_114808.csv,4899,2026-07-10,2026-07-10T10:38:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,84.66156005859375,102.05055236816406,117.7990493774414,42.94651794433594,636.0
commuta_readings_today_20260710_114808.csv,4900,2026-07-10,2026-07-10T10:38:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,83.37342834472656,100.82437896728516,116.74382019042967,43.923095703125,645.0
commuta_readings_today_20260710_114808.csv,4901,2026-07-10,2026-07-10T10:38:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,81.91448974609375,97.66815948486328,111.55880737304688,44.0604248046875,649.0
commuta_readings_today_20260710_114808.csv,4902,2026-07-10,2026-07-10T10:38:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,82.72648620605469,97.68355560302734,110.51383209228516,43.79339218139648,653.0
commuta_readings_today_20260710_114808.csv,4903,2026-07-10,2026-07-10T10:39:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,84.16012573242188,99.18733215332033,112.00223541259766,43.697261810302734,655.0
commuta_readings_today_20260710_114808.csv,4904,2026-07-10,2026-07-10T10:39:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,85.25572204589844,100.93761444091795,114.49658966064452,43.56145477294922,668.0
commuta_readings_today_20260710_114808.csv,4905,2026-07-10,2026-07-10T10:39:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,86.71776580810547,102.93250274658205,117.05584716796876,43.60875701904297,698.0
commuta_readings_today_20260710_114808.csv,4906,2026-07-10,2026-07-10T10:39:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,87.4520263671875,103.4017333984375,117.13880920410156,43.700313568115234,702.0
commuta_readings_today_20260710_114808.csv,4907,2026-07-10,2026-07-10T10:39:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,91.26959991455078,107.50727081298828,121.33057403564452,43.60265350341797,704.0
commuta_readings_today_20260710_114808.csv,4908,2026-07-10,2026-07-10T10:39:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,93.62168884277344,109.47733306884766,122.65029907226562,43.50194549560547,713.0
commuta_readings_today_20260710_114808.csv,4909,2026-07-10,2026-07-10T10:40:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,96.13525390625,112.76677703857422,126.73374938964844,43.40581512451172,712.0
commuta_readings_today_20260710_114808.csv,4910,2026-07-10,2026-07-10T10:40:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,98.22309112548828,116.23731231689452,131.79208374023438,43.3737678527832,711.0
commuta_readings_today_20260710_114808.csv,4911,2026-07-10,2026-07-10T10:40:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,underground_no_psd,deep_tube_open,108.1175765991211,129.253173828125,148.0180206298828,43.11283874511719,710.0
commuta_readings_today_20260710_114808.csv,4912,2026-07-10,2026-07-10T10:40:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,underground_no_psd,deep_tube_open,115.6574478149414,138.42758178710938,158.7029571533203,42.83207321166992,709.0
commuta_readings_today_20260710_114808.csv,4913,2026-07-10,2026-07-10T10:40:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,underground_no_psd,deep_tube_open,119.98271942138672,143.22357177734375,163.77833557128906,42.519264221191406,708.0
commuta_readings_today_20260710_114808.csv,4914,2026-07-10,2026-07-10T10:40:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,underground_no_psd,deep_tube_open,123.70989227294922,149.39109802246094,172.74517822265625,42.33768081665039,704.0
commuta_readings_today_20260710_114808.csv,4915,2026-07-10,2026-07-10T10:41:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,underground_no_psd,deep_tube_open,122.51626586914062,150.76699829101562,177.43838500976562,41.998931884765625,687.0
commuta_readings_today_20260710_114808.csv,4916,2026-07-10,2026-07-10T10:41:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,underground_no_psd,deep_tube_open,122.94325256347656,151.6074981689453,178.7679443359375,41.957733154296875,683.0
commuta_readings_today_20260710_114808.csv,4917,2026-07-10,2026-07-10T10:41:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,underground_no_psd,deep_tube_open,122.73893737792967,150.3629150390625,176.23004150390625,42.021820068359375,674.0
commuta_readings_today_20260710_114808.csv,4918,2026-07-10,2026-07-10T10:41:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,underground_no_psd,deep_tube_open,116.9388427734375,142.074951171875,165.23281860351562,41.931793212890625,664.0
commuta_readings_today_20260710_114808.csv,4919,2026-07-10,2026-07-10T10:41:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,underground_no_psd,deep_tube_open,111.83756256103516,135.49163818359375,157.15452575683594,42.024871826171875,625.0
commuta_readings_today_20260710_114808.csv,4920,2026-07-10,2026-07-10T10:41:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,underground_no_psd,deep_tube_open,104.31073760986328,126.06383514404295,145.88018798828125,42.041656494140625,614.0
commuta_readings_today_20260710_114808.csv,4921,2026-07-10,2026-07-10T10:42:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,underground_no_psd,deep_tube_open,93.19792938232422,111.8525390625,128.57565307617188,41.957733154296875,612.0
commuta_readings_today_20260710_114808.csv,4922,2026-07-10,2026-07-10T10:42:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,underground_no_psd,deep_tube_open,90.75015258789062,108.27964782714844,123.76487731933594,41.927215576171875,613.0
commuta_readings_today_20260710_114808.csv,4923,2026-07-10,2026-07-10T10:42:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,underground_no_psd,deep_tube_open,91.40846252441406,107.95746612548828,122.16219329833984,42.508583068847656,614.0
commuta_readings_today_20260710_114808.csv,4924,2026-07-10,2026-07-10T10:42:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,underground_no_psd,deep_tube_open,59.11387252807617,69.20310974121094,77.6185073852539,43.59044647216797,632.0
commuta_readings_today_20260710_114808.csv,4925,2026-07-10,2026-07-10T10:42:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,underground_no_psd,deep_tube_open,35.585121154785156,41.26932144165039,45.84568405151367,44.48157501220703,665.0
commuta_readings_today_20260710_114808.csv,4926,2026-07-10,2026-07-10T10:42:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,underground_no_psd,deep_tube_open,31.38871192932129,36.03312683105469,39.60523223876953,44.45716094970703,678.0
commuta_readings_today_20260710_114808.csv,4927,2026-07-10,2026-07-10T10:43:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBLG,Bethnal Green,underground_no_psd,deep_tube_open,28.02683448791504,31.834716796875,34.597843170166016,44.22980117797851,688.0
commuta_readings_today_20260710_114808.csv,4928,2026-07-10,2026-07-10T10:43:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,25.985082626342773,29.33749008178711,31.67540740966797,44.1214599609375,702.0
commuta_readings_today_20260710_114808.csv,4929,2026-07-10,2026-07-10T10:43:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,24.219741821289062,27.179443359375,29.151103973388672,44.02532958984375,724.0
commuta_readings_today_20260710_114808.csv,4930,2026-07-10,2026-07-10T10:43:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,26.457820892333984,29.582258224487305,31.599367141723633,43.22270584106445,730.0
commuta_readings_today_20260710_114808.csv,4931,2026-07-10,2026-07-10T10:43:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,39.02833938598633,43.50487518310547,46.31388092041016,42.67185592651367,731.0
commuta_readings_today_20260710_114808.csv,4932,2026-07-10,2026-07-10T10:43:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,59.097469329833984,66.10459899902344,70.64559173583984,42.38956451416016,729.0
commuta_readings_today_20260710_114808.csv,4933,2026-07-10,2026-07-10T10:44:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,64.73200988769531,73.14253997802734,79.04112243652344,42.33157730102539,729.0
commuta_readings_today_20260710_114808.csv,4934,2026-07-10,2026-07-10T10:44:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,69.13627624511719,78.68390655517578,85.69410705566406,42.471961975097656,727.0
commuta_readings_today_20260710_114808.csv,4935,2026-07-10,2026-07-10T10:44:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,in_train,,,,deep_tube_open,69.54570007324219,79.29239654541016,86.5233154296875,42.577247619628906,717.0
