sequence_number,timestamp,pm1,pm25,pm10,co2,temperature,DPS_tem,humidity,pressure,pressure_change_pa_per_sec,nox,tvoc,voc_raw,nox_raw,source_flag,station_id,station_name,line_id,line_name,gps_lat,gps_lng
7849,2026-08-14T12:45:03.000+01:00,14.545220375061035,15.393123626708984,15.408353805541992,767.0,27.208362579345703,28.98377227783203,47.667659759521484,1014.730224609375,,0.0,0.0,29280,16984,buffered,,,,,,
7850,2026-08-14T12:45:13.000+01:00,14.871851921081543,15.727745056152344,15.729418754577637,773.0,27.16563606262207,29.131492614746094,47.95147705078125,1014.724853515625,,0.0,0.0,30009,16917,buffered,,,,,,
7851,2026-08-14T12:45:23.000+01:00,13.953470230102539,14.777780532836914,14.806098937988281,771.0,27.146944046020508,29.318923950195312,48.178836822509766,1014.7255249023438,,0.0,0.0,30558,16963,buffered,,,,,,
7852,2026-08-14T12:45:33.000+01:00,13.763772010803223,14.58855152130127,14.631169319152832,767.0,27.173646926879883,29.518829345703125,48.0994873046875,1014.736572265625,,0.0,0.0,30814,17048,live,,,,,51.5166260760183,-0.17632003466772256
7853,2026-08-14T12:45:43.000+01:00,12.614034652709961,13.365508079528809,13.399019241333008,745.0,27.224384307861328,29.66712188720703,48.072021484375,1014.7546997070312,0.1812744140625,0.0,5.0,30902,17115,live,,,,,51.5167466526221,-0.17599687020318067
7854,2026-08-14T12:45:53.000+01:00,11.556313514709473,12.222981452941895,12.226279258728027,733.0,27.23239517211914,29.807479858398438,48.235294342041016,1014.7717895507812,0.1708984375,1.0,32.0,30926,17191,live,,,,,51.51678013802507,-0.1758326274932894
7855,2026-08-14T12:46:03.000+01:00,11.416629791259766,12.072927474975586,12.073280334472656,728.0,27.267108917236328,29.935928344726562,48.53437042236328,1014.766357421875,0.0543212890625,1.0,50.0,30972,17274,live,,,,,51.51678013802507,-0.1758326274932894
7856,2026-08-14T12:46:13.000+01:00,11.906259536743164,12.590445518493652,12.590487480163574,725.0,27.325857162475586,30.048492431640625,48.6884880065918,1014.7677612304688,0.0140380859375,1.0,59.0,31010,17358,live,,,,,51.51678013802507,-0.1758326274932894
7857,2026-08-14T12:46:23.000+01:00,11.915087699890137,12.605093002319336,12.611815452575684,719.0,27.3765926361084,30.162200927734375,48.74189376831055,1014.756591796875,0.1116943359375,1.0,55.0,31206,17449,live,,,,,51.516891141645225,-0.17612567091403453
7858,2026-08-14T12:46:33.000+01:00,12.827109336853027,13.590658187866211,13.623957633972168,714.0,27.491416931152344,30.262290954589844,48.42450714111328,1014.75830078125,0.01708984375,1.0,49.0,31266,17499,live,,,,,51.51687603676253,-0.17659191312853392
7859,2026-08-14T12:46:43.000+01:00,12.842698097229004,13.626317024230957,13.683727264404297,708.0,27.57419776916504,30.35161590576172,48.163578033447266,1014.4967041015625,,1.0,45.0,31395,17519,buffered,,,,,,
7860,2026-08-14T12:46:53.000+01:00,11.861991882324219,12.601974487304688,12.675376892089844,702.0,27.619592666625977,30.439796447753906,47.808040618896484,1014.153564453125,,1.0,42.0,31485,17483,buffered,,,,,,
7861,2026-08-14T12:47:03.000+01:00,11.180523872375488,11.892701148986816,11.980378150939941,688.0,27.713054656982422,30.529678344726562,47.46166229248047,1014.0713500976562,,1.0,43.0,31535,17429,buffered,,,,,,
7862,2026-08-14T12:47:13.000+01:00,10.471272468566895,11.086810111999512,11.104214668273926,666.0,27.777141571044922,30.65160369873047,47.04661560058594,1014.0703125,,1.0,48.0,31526,17437,buffered,,,,,,
7863,2026-08-14T12:47:23.000+01:00,10.798540115356445,11.420578002929688,11.422504425048828,650.0,27.84657096862793,30.74773406982422,46.611732482910156,1014.0828857421875,6.754150390625,1.0,56.0,31569,17408,live,,,,,51.51767858150207,-0.1771318386706894
7864,2026-08-14T12:47:33.000+01:00,11.481657981872559,12.14155387878418,12.141729354858398,634.0,27.950714111328125,30.85576629638672,46.27450942993164,1014.0820922851562,,1.0,61.0,31587,17343,buffered,,,,,,
7865,2026-08-14T12:47:43.000+01:00,11.849796295166016,12.530721664428711,12.530742645263672,608.0,28.00946044921875,30.961532592773438,46.048675537109375,1014.0923461914062,,1.0,65.0,31612,17299,buffered,,,,,,
7866,2026-08-14T12:47:53.000+01:00,11.785832405090332,12.463071823120117,12.463079452514648,586.0,28.089570999145508,31.054527282714844,45.76180648803711,1014.1101684570312,0.2728271484375,1.0,70.0,31604,17237,live,,,,,51.51758820106082,-0.1771083260039095
7867,2026-08-14T12:48:03.000+01:00,12.124387741088867,12.82108211517334,12.821089744567871,570.0,28.167009353637695,31.15802001953125,45.499351501464844,1014.1196899414062,0.09521484375,1.0,72.0,31686,17238,live,,,,,51.51774157725354,-0.1772731344606525
7868,2026-08-14T12:48:13.000+01:00,12.019533157348633,12.710201263427734,12.710209846496582,556.0,28.263141632080078,31.254714965820312,45.37117385864258,1014.141845703125,0.2215576171875,1.0,77.0,31639,17258,live,,,,,51.5178514047683,-0.1774135892134047
7869,2026-08-14T12:48:23.000+01:00,21.27471351623535,22.49720573425293,22.49721908569336,547.0,28.377965927124023,31.3516845703125,45.18043899536133,1014.134765625,0.07080078125,1.0,81.0,31659,17283,live,,,,,51.51793111143792,-0.177520559875628
7870,2026-08-14T12:48:33.000+01:00,16.973770141601562,17.949119567871094,17.94913101196289,541.0,28.50347137451172,31.459434509277344,44.98512268066406,1014.1505737304688,0.1580810546875,1.0,88.0,31644,17247,live,,,,,51.51801619281128,-0.1776343751500903
7871,2026-08-14T12:48:43.000+01:00,16.549619674682617,17.50059700012207,17.500608444213867,538.0,28.58091163635254,31.549606323242188,44.86152267456055,1014.1721801757812,,1.0,94.0,31639,17187,buffered,,,,,,
7872,2026-08-14T12:48:53.000+01:00,16.22015380859375,17.152198791503906,17.152210235595703,533.0,28.65300941467285,31.631271362304688,44.55176544189453,1014.1863403320312,,1.0,95.0,31666,17138,buffered,,,,,,
7873,2026-08-14T12:49:03.000+01:00,12.31461238861084,13.022236824035645,13.022245407104492,528.0,28.741130828857422,31.71435546875,44.310672760009766,1014.2131958007812,,1.0,97.0,31640,17066,buffered,,,,,,
7874,2026-08-14T12:49:13.000+01:00,12.811967849731445,13.548171043395996,13.548179626464844,524.0,28.829252243041992,31.80876922607422,44.260318756103516,1014.21533203125,,1.0,101.0,31614,17026,buffered,,,,,,
7875,2026-08-14T12:49:23.000+01:00,13.402183532714844,14.17230224609375,14.172310829162598,524.0,28.944076538085938,31.885040283203125,44.234378814697266,1014.2169799804688,,1.0,107.0,31590,16993,buffered,,,,,,
7876,2026-08-14T12:49:33.000+01:00,13.228017807006836,13.988128662109375,13.988137245178223,525.0,28.9627685546875,31.95196533203125,44.292362213134766,1014.212890625,,1.0,111.0,31568,16963,buffered,,,,,,
7877,2026-08-14T12:49:43.000+01:00,13.024165153503418,13.772562980651855,13.772570610046387,530.0,29.05889892578125,32.035888671875,44.324405670166016,1014.2168579101562,0.662841796875,1.0,109.0,31586,16927,live,940GZZLUPAH,Paddington (H&C Line)-Underground,,,,
7878,2026-08-14T12:49:53.000+01:00,12.741595268249512,13.473755836486816,13.473763465881348,536.0,29.122987747192383,32.09288787841797,44.185550689697266,1014.3963012695312,1.79443359375,1.0,108.0,31579,16904,live,940GZZLUPAH,Paddington (H&C Line)-Underground,,,,
7879,2026-08-14T12:50:03.000+01:00,12.100176811218262,12.795479774475098,12.795487403869629,547.0,29.23514175415039,32.17766571044922,44.03143310546875,1014.675048828125,2.7874755859375,1.0,110.0,31561,16878,live,940GZZLUPAH,Paddington (H&C Line)-Underground,,,,
7880,2026-08-14T12:50:14.000+01:00,12.305377960205078,13.012472152709961,13.012479782104492,554.0,29.304569244384766,32.253379821777344,43.886474609375,1014.722900390625,0.478515625,1.0,110.0,31553,16852,live,940GZZLUPAH,Paddington (H&C Line)-Underground,,,,
7881,2026-08-14T12:50:23.000+01:00,12.106643676757812,12.80231761932373,12.802325248718262,555.0,29.384679794311523,32.3265380859375,43.750667572021484,1014.7274169921875,0.045166015625,1.0,108.0,31578,16830,live,,,,,51.518386157924034,-0.17879327889889124
7882,2026-08-14T12:50:33.000+01:00,13.170815467834473,13.92763900756836,13.927647590637207,557.0,29.480812072753906,32.39430236816406,43.60265350341797,1014.72607421875,0.013427734375,1.0,104.0,31570,16792,live,940GZZLUPAH,Paddington (H&C Line)-Underground,,,,
7883,2026-08-14T12:50:43.000+01:00,13.470023155212402,14.244040489196777,14.244049072265625,560.0,29.57427406311035,32.450157165527344,43.39971160888672,1014.7269287109375,0.008544921875,1.0,105.0,31524,16780,live,940GZZLUPAH,Paddington (H&C Line)-Underground,,,,
7884,2026-08-14T12:50:53.000+01:00,13.195155143737793,13.953377723693848,13.953386306762695,561.0,29.611658096313477,32.471710205078125,43.2608528137207,1014.71875,0.081787109375,1.0,103.0,31600,16772,live,940GZZLUPAH,Paddington (H&C Line)-Underground,,,,
7885,2026-08-14T12:51:03.000+01:00,13.736222267150879,14.525535583496094,14.525544166564941,560.0,29.5849552154541,32.53351593017578,42.98924255371094,1014.7223510742188,0.0360107421875,1.0,96.0,31609,16766,live,940GZZLUPAH,Paddington (H&C Line)-Underground,,,,
7886,2026-08-14T12:51:13.000+01:00,13.302251815795898,14.066628456115723,14.06663703918457,560.0,29.6704044342041,32.59930419921875,42.72220993041992,1014.7190551757812,0.032958984375,1.0,95.0,31582,16744,live,940GZZLUPAH,Paddington (H&C Line)-Underground,,,,
7887,2026-08-14T12:51:23.000+01:00,12.686393737792969,13.415382385253906,13.415390014648438,559.0,29.745174407958984,32.647789001464844,42.569618225097656,1014.7135009765625,0.0555419921875,1.0,97.0,31565,16717,live,940GZZLUPAH,Paddington (H&C Line)-Underground,,,,
7888,2026-08-14T12:51:33.000+01:00,11.97490406036377,12.663008689880371,12.663016319274902,557.0,29.81727409362793,32.725486755371094,42.449073791503906,1014.7134399414062,0.0006103515625,1.0,97.0,31608,16690,live,940GZZLUPAH,Paddington (H&C Line)-Underground,,,,
7889,2026-08-14T12:51:44.000+01:00,12.662907600402832,13.390545845031738,13.390554428100586,556.0,29.921415328979492,32.781349182128906,42.25375747680664,1014.7075805664062,0.05859375,1.0,102.0,31545,16684,live,940GZZLUPAH,Paddington (H&C Line)-Underground,,,,
7890,2026-08-14T12:51:53.000+01:00,13.370148658752441,14.138426780700684,14.138435363769531,553.0,30.004196166992188,32.85052490234375,42.21408462524414,1014.6919555664062,0.15625,1.0,106.0,31549,16674,live,940GZZLUPAH,Paddington (H&C Line)-Underground,,,,
7891,2026-08-14T12:52:03.000+01:00,13.113420486450195,13.86694622039795,13.866954803466797,552.0,30.06828498840332,32.9097900390625,42.061492919921875,1014.6953735351562,0.0341796875,1.0,106.0,31547,16686,live,940GZZLUPAH,Paddington (H&C Line)-Underground,,,,
7892,2026-08-14T12:52:13.000+01:00,12.986441612243652,13.732670783996582,13.73267936706543,552.0,30.129701614379883,32.96593475341797,41.922637939453125,1014.6836547851562,0.1171875,1.0,108.0,31527,16669,live,940GZZLUPAH,Paddington (H&C Line)-Underground,,,,
7893,2026-08-14T12:52:23.000+01:00,12.954955101013184,13.69937515258789,13.699383735656738,551.0,30.16441535949707,33.034263610839844,41.82192611694336,1014.682861328125,0.0079345703125,1.0,108.0,31535,16661,live,940GZZLUPAH,Paddington (H&C Line)-Underground,,,,
7894,2026-08-14T12:52:33.000+01:00,12.838767051696777,13.57651138305664,13.576519012451172,548.0,30.24185562133789,33.09040832519531,41.586936950683594,1014.6688842773438,0.1397705078125,1.0,105.0,31557,16646,live,,,,,51.518369089723585,-0.17882534311907797
7895,2026-08-14T12:52:43.000+01:00,12.10953140258789,12.805371284484863,12.805379867553711,547.0,30.271228790283203,33.138336181640625,41.36262893676758,1014.6701049804688,0.01220703125,1.0,103.0,31541,16619,live,,,,,51.518369089723585,-0.17882534311907797
7896,2026-08-14T12:52:53.000+01:00,12.265267372131348,12.970056533813477,12.970064163208008,547.0,30.345998764038086,33.18284606933594,41.09712219238281,1014.6673583984375,0.0274658203125,1.0,105.0,31513,16587,live,,,,,51.51835699387752,-0.1787623498997775
7897,2026-08-14T12:53:03.000+01:00,11.45994758605957,12.118461608886719,12.11846923828125,548.0,30.38338279724121,33.24011993408203,40.86823654174805,1014.6710205078125,0.03662109375,1.0,107.0,31513,16574,live,,,,,51.51831083643764,-0.17864638315958667
7898,2026-08-14T12:53:13.000+01:00,11.644708633422852,12.313838958740234,12.313846588134766,559.0,30.447471618652344,33.301658630371094,40.6378288269043,1014.9699096679688,2.9888916015625,1.0,108.0,31479,16550,live,,,,,51.51828565787931,-0.17856951334294965
7899,2026-08-14T12:53:23.000+01:00,11.653078079223633,12.3226900100708,12.322697639465332,582.0,30.53826141357422,33.34674072265625,40.320438385009766,1015.1397705078125,1.6986083984375,1.0,113.0,31453,16533,live,,,,,51.51826541292809,-0.1786709250237524
7900,2026-08-14T12:53:33.000+01:00,10.766613960266113,11.385287284851074,11.385294914245605,615.0,30.554283142089844,33.39494323730469,40.201419830322266,1014.9962768554688,1.4349365234375,1.0,117.0,31413,16509,live,,,,,51.5180048933136,-0.1781388950454021
7901,2026-08-14T12:53:43.000+01:00,10.055548667907715,10.63336181640625,10.633368492126465,634.0,30.6130313873291,33.44456481933594,39.9481201171875,1014.964599609375,,1.0,120.0,31393,16490,buffered,,,,,,
7902,2026-08-14T12:53:54.000+01:00,9.987520217895508,10.56142520904541,10.561431884765625,654.0,30.65842628479004,33.485389709472656,39.826045989990234,1014.7266235351562,2.696533203125,1.0,118.0,31424,16474,live,,,,,51.517701218970004,-0.17774925540151898
7903,2026-08-14T12:54:03.000+01:00,9.338922500610352,9.875557899475098,9.875563621520996,665.0,30.685129165649414,33.51799774169922,39.758907318115234,1014.72509765625,0.0152587890625,1.0,131.0,31253,16453,live,,,,,,
7904,2026-08-14T12:54:13.000+01:00,9.379541397094727,9.918510437011719,9.918517112731934,707.0,30.711833953857422,33.552879333496094,39.681087493896484,1014.7135009765625,0.115966796875,1.0,143.0,31248,16451,live,,,,,,
7905,2026-08-14T12:54:24.000+01:00,9.838127136230469,10.403447151184082,10.403453826904297,744.0,30.722515106201172,33.59455871582031,39.47966766357422,1014.7762451171875,0.62744140625,1.0,140.0,31250,16435,live,,,,,,
7906,2026-08-14T12:54:33.000+01:00,10.924442291259766,11.55218505859375,11.552191734313965,782.0,30.786602020263672,33.63340759277344,39.29350662231445,1014.7271728515625,0.49072265625,1.0,128.0,31285,16410,live,,,,,,
7907,2026-08-14T12:54:44.000+01:00,12.63463306427002,13.36064624786377,13.360654830932617,802.0,30.783931732177734,33.6668701171875,39.12260437011719,1014.5531005859375,1.74072265625,1.0,113.0,31324,16395,live,,,,,,
7908,2026-08-14T12:54:54.000+01:00,13.27956771850586,14.042730331420898,14.04284954071045,827.0,30.831998825073242,33.69947814941406,39.01579284667969,1014.6771240234375,1.240234375,1.0,103.0,31363,16386,live,,,,,,
7909,2026-08-14T12:55:04.000+01:00,13.813323020935059,14.607073783874512,14.607090950012207,844.0,30.848020553588867,33.72272491455078,38.91813659667969,1014.5413818359375,1.357421875,1.0,98.0,31343,16379,live,,,,,,
7910,2026-08-14T12:55:13.000+01:00,13.950533866882324,14.752161979675293,14.75217056274414,847.0,30.858701705932617,33.74143981933594,38.81895065307617,1014.6062622070312,0.6488037109375,1.0,97.0,31350,16369,live,,,,,,
7911,2026-08-14T12:55:23.000+01:00,13.565995216369629,14.345527648925781,14.345536231994629,847.0,30.89875602722168,33.773475646972656,38.86930465698242,1014.5360107421875,0.7025146484375,1.0,97.0,31348,16358,live,,,,,,
7912,2026-08-14T12:55:33.000+01:00,13.325310707092285,14.091012001037598,14.091020584106445,847.0,30.912107467651367,33.804954528808594,38.82810592651367,1014.6635131835938,1.2750244140625,1.0,96.0,31350,16365,live,,,,,51.520149890079566,-0.16692347109293046
7913,2026-08-14T12:55:44.000+01:00,13.458684921264648,14.232049942016602,14.232059478759766,845.0,30.914777755737305,33.815162658691406,38.78385543823242,1014.3464965820312,3.170166015625,1.0,96.0,31379,16359,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7914,2026-08-14T12:55:53.000+01:00,15.043828010559082,15.908279418945312,15.908288955688477,833.0,30.880064010620117,33.843231201171875,38.96086120605469,1014.3464965820312,0.0,1.0,92.0,31397,16353,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7915,2026-08-14T12:56:04.000+01:00,15.93080997467041,16.846229553222656,16.84623908996582,802.0,30.901426315307617,33.860816955566406,39.22636795043945,1014.341064453125,0.0543212890625,1.0,90.0,31411,16360,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7916,2026-08-14T12:56:14.000+01:00,16.03476333618164,16.98027801513672,17.010616302490234,760.0,30.928129196166992,33.86903381347656,39.2980842590332,1014.3323364257812,0.0872802734375,1.0,90.0,31421,16374,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7917,2026-08-14T12:56:23.000+01:00,16.140165328979492,17.13128662109375,17.21135711669922,727.0,30.970855712890625,33.899375915527344,39.3163948059082,1014.335205078125,,1.0,89.0,31457,16375,buffered,,,,,,
7918,2026-08-14T12:56:33.000+01:00,15.637735366821289,16.598257064819336,16.676158905029297,693.0,31.016250610351562,33.9180908203125,39.37743377685547,1014.3362426757812,,1.0,91.0,31401,16374,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7919,2026-08-14T12:56:44.000+01:00,14.691597938537598,15.546737670898438,15.5604887008667,654.0,31.040283203125,33.948997497558594,39.2858772277832,1014.3378295898438,0.015869140625,1.0,91.0,31470,16373,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7920,2026-08-14T12:56:53.000+01:00,14.51045036315918,15.346956253051758,15.350362777709961,627.0,31.05096435546875,33.98643493652344,39.38658905029297,1014.3353881835938,0.0244140625,1.0,91.0,31454,16370,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7921,2026-08-14T12:57:03.000+01:00,13.750529289245605,14.540935516357422,14.541282653808594,611.0,31.091020584106445,34.009117126464844,39.3713264465332,1014.3457641601562,0.103759765625,1.0,91.0,31472,16375,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7922,2026-08-14T12:57:13.000+01:00,13.293950080871582,14.057872772216797,14.05791187286377,590.0,31.13908576965332,34.0516357421875,39.1973762512207,1014.3397827148438,0.059814453125,1.0,92.0,31459,16377,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7923,2026-08-14T12:57:24.000+01:00,12.702367782592773,13.432273864746094,13.432282447814941,571.0,31.155107498168945,34.10608673095703,39.02647399902344,1014.3323974609375,0.0738525390625,1.0,91.0,31495,16365,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7924,2026-08-14T12:57:33.000+01:00,12.526872634887695,13.246694564819336,13.246702194213867,561.0,31.165788650512695,34.14464569091797,38.84794235229492,1014.3201293945312,0.1226806640625,1.0,91.0,31514,16352,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7925,2026-08-14T12:57:43.000+01:00,12.328479766845703,13.036901473999023,13.036910057067871,558.0,31.17112922668457,34.20164489746094,38.68925094604492,1014.3242797851562,0.04150390625,1.0,90.0,31508,16337,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7926,2026-08-14T12:57:53.000+01:00,12.710065841674805,13.440413475036621,13.440422058105469,545.0,31.200504302978516,34.23851013183594,38.63126754760742,1014.325439453125,0.0115966796875,1.0,92.0,31498,16327,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7927,2026-08-14T12:58:03.000+01:00,11.832777976989746,12.512715339660645,12.512722969055176,541.0,31.243228912353516,34.245018005371094,38.67856979370117,1014.3241577148438,0.0128173828125,1.0,95.0,31467,16320,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7928,2026-08-14T12:58:14.000+01:00,11.824034690856934,12.503469467163086,12.503477096557617,535.0,31.275272369384766,34.26402282714844,38.62668991088867,1014.32568359375,0.0152587890625,1.0,96.0,31511,16326,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7929,2026-08-14T12:58:23.000+01:00,11.621819496154785,12.289634704589844,12.289642333984375,533.0,31.334020614624023,34.309104919433594,38.510719299316406,1014.3242797851562,0.0140380859375,1.0,97.0,31494,16318,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7930,2026-08-14T12:58:33.000+01:00,12.227058410644531,12.929652214050293,12.929659843444824,531.0,31.44884490966797,34.360992431640625,38.516822814941406,1014.324462890625,0.0018310546875,1.0,109.0,31258,16311,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7931,2026-08-14T12:58:43.000+01:00,12.888116836547852,13.62869644165039,13.628704071044922,530.0,31.47821807861328,34.40040588378906,38.525978088378906,1014.3199462890625,0.045166015625,1.0,216.0,30808,16319,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7932,2026-08-14T12:58:53.000+01:00,12.581974029541016,13.304962158203125,13.304969787597656,529.0,31.518272399902344,34.44634246826172,38.506141662597656,1014.31103515625,0.089111328125,1.0,246.0,30947,16306,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7933,2026-08-14T12:59:03.000+01:00,12.562954902648926,13.284850120544434,13.284858703613281,528.0,31.574350357055664,34.50532531738281,38.492408752441406,1014.3143920898438,0.0335693359375,1.0,185.0,31175,16305,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7934,2026-08-14T12:59:13.000+01:00,12.31237506866455,13.01987075805664,13.019878387451172,526.0,31.627756118774414,34.529144287109375,38.406959533691406,1014.3072509765625,0.0714111328125,1.0,131.0,31353,16314,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7935,2026-08-14T12:59:24.000+01:00,13.767727851867676,14.558852195739746,14.558860778808594,523.0,31.670480728149414,34.58074951171875,38.27115249633789,1014.3146362304688,0.0738525390625,1.0,105.0,31402,16305,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7936,2026-08-14T12:59:33.000+01:00,14.070663452148438,14.879194259643555,14.879203796386719,523.0,31.723888397216797,34.640296936035156,38.20401382446289,1014.3107299804688,0.0390625,1.0,102.0,31409,16303,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7937,2026-08-14T12:59:43.000+01:00,13.346149444580078,14.113048553466797,14.113057136535645,523.0,31.790645599365234,34.70948028564453,38.048370361328125,1014.3167114257812,0.059814453125,1.0,101.0,31398,16300,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7938,2026-08-14T12:59:53.000+01:00,13.102839469909668,13.855757713317871,13.855766296386719,522.0,31.814680099487305,34.74803924560547,37.932403564453125,1014.317138671875,0.0042724609375,1.0,99.0,31439,16291,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7939,2026-08-14T13:00:04.000+01:00,13.531335830688477,14.308876037597656,14.308884620666504,521.0,31.87342643737793,34.79341125488281,37.924774169921875,1014.3180541992188,0.0091552734375,1.0,99.0,31378,16287,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7940,2026-08-14T13:00:13.000+01:00,13.38176155090332,14.15070629119873,14.150714874267578,520.0,31.9615478515625,34.86231231689453,37.943084716796875,1014.3208618164062,0.028076171875,1.0,99.0,31405,16288,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7941,2026-08-14T13:00:23.000+01:00,13.4335298538208,14.205450057983398,14.205458641052246,521.0,31.998931884765625,34.90229034423828,37.933929443359375,1014.31689453125,0.0396728515625,1.0,99.0,31399,16289,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7942,2026-08-14T13:00:33.000+01:00,13.84489631652832,14.640454292297363,14.640462875366211,521.0,32.073699951171875,34.964393615722656,37.81490707397461,1014.3272705078125,0.103759765625,1.0,99.0,31390,16284,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7943,2026-08-14T13:00:43.000+01:00,13.876025199890137,14.673371315002441,14.673380851745605,522.0,32.10040283203125,35.026206970214844,37.74166488647461,1014.33349609375,0.062255859375,1.0,101.0,31330,16278,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7944,2026-08-14T13:00:53.000+01:00,13.008451461791992,13.755945205688477,13.755953788757324,521.0,32.14847183227539,35.07865905761719,37.74319076538086,1014.32958984375,0.0390625,1.0,117.0,31246,16272,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7945,2026-08-14T13:01:04.000+01:00,12.641071319580078,13.367454528808594,13.367463111877441,521.0,32.20988845825195,35.139617919921875,37.75844955444336,1014.3272705078125,0.023193359375,1.0,136.0,31175,16277,live,940GZZLUERC,Edgware Road (Circle Line),,,,
7946,2026-08-14T13:01:13.000+01:00,12.967686653137207,13.712838172912598,13.712846755981445,522.0,32.25795364379883,35.18952941894531,37.74929428100586,1014.3245239257812,0.0274658203125,1.0,139.0,31176,16282,live,,,,,51.52022271053495,-0.16722982982805584
7947,2026-08-14T13:01:23.000+01:00,12.935803413391113,13.679122924804688,13.679131507873535,522.0,32.30067825317383,35.24681091308594,37.67605209350586,1014.3074951171875,0.1702880859375,1.0,126.0,31253,16282,live,,,,,51.52021364841225,-0.16714877131007352
7948,2026-08-14T13:01:34.000+01:00,13.418506622314453,14.189562797546387,14.18957233428955,527.0,32.34340286254883,35.291603088378906,37.64858627319336,1014.5633544921875,2.55859375,1.0,115.0,31249,16272,live,,,,,51.52021129126525,-0.16710415249748373
