sequence_number,timestamp,pm1,pm25,pm10,co2,temperature,humidity,pressure,pressure_change_pa_per_sec,nox,tvoc,voc_raw,nox_raw,source_flag,station_id,station_name,line_id,line_name,gps_lat,gps_lng
4397,2026-07-10T02:22:23.000+01:00,5.0191569328308105,5.307568550109863,5.307571887969971,728.0,30.127031326293945,53.933013916015625,1013.546630859375,0.0274658203125,1.0,73.0,30540,17435,live,,,,,,
4398,2026-07-10T02:22:33.000+01:00,5.370551109313965,5.679154396057129,5.6791582107543945,723.0,30.169755935668945,53.20973587036133,1013.5401611328125,0.064697265625,1.0,73.0,30555,17403,live,,,,,,
4399,2026-07-10T02:22:43.000+01:00,5.656327247619629,5.98135232925415,5.981356143951416,719.0,30.225833892822266,52.60547637939453,1013.5382080078125,0.01953125,1.0,75.0,30555,17373,live,,,,,,
4400,2026-07-10T02:22:53.000+01:00,5.597489833831787,5.919134140014648,5.919137477874756,710.0,30.292591094970703,52.175174713134766,1013.536376953125,0.018310546875,1.0,80.0,30557,17353,live,,,,,,
4401,2026-07-10T02:23:03.000+01:00,5.637060642242432,5.9609785079956055,5.960981845855713,704.0,30.32997703552246,51.773860931396484,1013.5367431640625,0.003662109375,1.0,84.0,30559,17339,live,,,,,,
4402,2026-07-10T02:23:13.000+01:00,5.6486005783081055,5.97318172454834,5.973185062408447,703.0,30.412755966186523,51.43511199951172,1013.5409545898438,0.0421142578125,1.0,86.0,30572,17323,live,,,,,,
4403,2026-07-10T02:23:23.000+01:00,5.540276527404785,5.858633041381836,5.858636856079102,696.0,30.45014190673828,51.07041931152344,1013.5330200195312,0.079345703125,1.0,92.0,30546,17306,live,,,,,,
4404,2026-07-10T02:23:33.000+01:00,5.6555914878845215,5.980574131011963,5.9805779457092285,692.0,30.52758026123047,50.84763717651367,1013.5255737304688,0.074462890625,1.0,96.0,30556,17285,live,,,,,,
4405,2026-07-10T02:23:43.000+01:00,5.779129505157471,6.111210823059082,6.111214637756348,682.0,30.6130313873291,50.449378967285156,1013.5242919921875,0.0128173828125,1.0,98.0,30526,17280,live,,,,,,
4406,2026-07-10T02:23:53.000+01:00,5.892735958099365,6.2313456535339355,6.231349468231201,676.0,30.682458877563477,50.18844985961914,1013.5220947265625,0.02197265625,1.0,99.0,30558,17264,live,,,,,,
4407,2026-07-10T02:24:03.000+01:00,5.825465202331543,6.1602091789245605,6.160212993621826,672.0,30.738536834716797,49.979400634765625,1013.5253295898438,0.0323486328125,1.0,100.0,30541,17255,live,,,,,,
4408,2026-07-10T02:24:13.000+01:00,5.8055419921875,6.13914155960083,6.1391448974609375,672.0,30.78927230834961,49.77340316772461,1013.525146484375,0.0018310546875,1.0,100.0,30540,17246,live,,,,,,
4409,2026-07-10T02:24:23.000+01:00,5.3097124099731445,5.6148200035095215,5.614823818206787,667.0,30.837339401245117,49.575035095214844,1013.5045166015625,0.206298828125,1.0,101.0,30544,17229,live,,,,,,
4410,2026-07-10T02:24:33.000+01:00,5.243586540222168,5.544894218444824,5.544897556304932,667.0,30.917448043823242,49.457542419433594,1013.5059204101562,,1.0,107.0,30470,17214,buffered,,,,,,
4411,2026-07-10T02:24:43.000+01:00,5.447860240936279,5.760906219482422,5.760909557342529,670.0,30.98687744140625,49.23933792114258,1013.50390625,0.006103515625,1.0,115.0,30455,17209,live,,,,,,
4412,2026-07-10T02:24:53.000+01:00,5.133367538452148,5.428342342376709,5.428345680236816,674.0,31.048294067382812,49.12489318847656,1013.5001831054688,0.0372314453125,1.0,115.0,30470,17202,live,,,,,,
4413,2026-07-10T02:25:03.000+01:00,4.742274284362793,5.01477575302124,5.0147786140441895,677.0,31.123064041137695,48.85480880737305,1013.5014038085938,0.01220703125,1.0,109.0,30509,17186,live,,,,,,
4414,2026-07-10T02:25:13.000+01:00,4.657414436340332,4.925039291381836,4.925042629241943,677.0,31.16044807434082,48.62287139892578,1013.5062255859375,0.0482177734375,1.0,108.0,30475,17180,live,,,,,,
4415,2026-07-10T02:25:23.000+01:00,4.620477676391602,4.885980606079102,4.885983467102051,679.0,31.26993179321289,48.322269439697266,1013.5046997070312,0.0152587890625,1.0,106.0,30455,17164,live,,,,,,
4416,2026-07-10T02:25:33.000+01:00,4.8321075439453125,5.109771251678467,5.109774589538574,682.0,31.307315826416016,48.140689849853516,1013.5008544921875,0.0384521484375,1.0,110.0,30407,17146,live,,,,,,
4417,2026-07-10T02:25:43.000+01:00,4.989266872406006,5.275960922241211,5.275964260101318,686.0,31.3820858001709,48.139163970947266,1013.5028686523438,0.0201416015625,1.0,116.0,30372,17136,live,,,,,,
4418,2026-07-10T02:25:53.000+01:00,4.985213756561279,5.271675109863281,5.271678447723389,687.0,31.44884490966797,48.11016845703125,1013.5036010742188,0.00732421875,1.0,117.0,30408,17125,live,,,,,,
4419,2026-07-10T02:26:03.000+01:00,4.769795894622803,5.04387903213501,5.043881893157959,687.0,31.47821807861328,48.00640869140625,1013.4990844726562,,1.0,108.0,30443,17130,buffered,,,,,,
4420,2026-07-10T02:26:13.000+01:00,4.9410905838012695,5.225016117095947,5.225019454956055,687.0,31.558326721191406,47.8858642578125,1013.499755859375,,1.0,102.0,30450,17122,buffered,,,,,,
4421,2026-07-10T02:26:23.000+01:00,5.46560001373291,5.779665470123291,5.779668807983398,687.0,31.603723526000977,47.769893646240234,1013.4949340820312,,1.0,99.0,30455,17120,buffered,,,,,,
4422,2026-07-10T02:26:33.000+01:00,5.701871395111084,6.029513359069824,6.029516696929932,687.0,31.62241554260254,47.59899139404297,1013.49462890625,,1.0,97.0,30457,17106,buffered,,,,,,
4423,2026-07-10T02:26:43.000+01:00,5.307018280029297,5.611970901489258,5.611974239349365,685.0,31.657129287719727,47.46318817138672,1013.4925537109375,,1.0,96.0,30458,17095,live,,,,,,
4424,2026-07-10T02:26:53.000+01:00,5.331164360046387,5.637505054473877,5.637508392333984,681.0,31.68650245666504,47.3304328918457,1013.4880981445312,0.0445556640625,1.0,98.0,30434,17088,live,,,,,,
4425,2026-07-10T02:27:03.000+01:00,5.501685619354248,5.817824363708496,5.817828178405762,676.0,31.747920989990234,47.07713317871094,1013.490234375,,1.0,97.0,30466,17082,buffered,,,,,,
4426,2026-07-10T02:27:13.000+01:00,5.340964317321777,5.647867679595947,5.647871017456055,675.0,31.761272430419922,46.92301940917969,1013.48779296875,,1.0,96.0,30474,17073,buffered,,,,,,
4427,2026-07-10T02:27:23.000+01:00,5.335659980773926,5.642258644104004,5.642261981964111,674.0,31.803997039794922,46.75059127807617,1013.484130859375,,1.0,96.0,30473,17057,buffered,,,,,,
4428,2026-07-10T02:27:33.000+01:00,5.560744762420654,5.880277633666992,5.8802809715271,670.0,31.777294158935547,46.588844299316406,1013.4774169921875,,1.0,97.0,30483,17053,buffered,,,,,,
4429,2026-07-10T02:27:43.000+01:00,5.286442756652832,5.590213298797607,5.590216636657715,668.0,31.83070182800293,46.478981018066406,1013.4776000976562,,1.0,97.0,30474,17041,buffered,,,,,,
4430,2026-07-10T02:27:53.000+01:00,5.231668472290039,5.532291889190674,5.532295227050781,666.0,31.84138298034668,46.32638931274414,1013.4826049804688,,1.0,99.0,30476,17029,buffered,,,,,,
4431,2026-07-10T02:28:03.000+01:00,5.061378002166748,5.352215766906738,5.352219104766846,665.0,31.865415573120117,46.17990493774414,1013.4786987304688,,1.0,102.0,30440,17020,buffered,,,,,,
4432,2026-07-10T02:28:13.000+01:00,5.627568244934082,5.9509406089782715,5.950944423675537,666.0,31.865415573120117,46.097503662109375,1013.4866333007812,,1.0,105.0,30446,17010,live,,,,,,
4433,2026-07-10T02:28:23.000+01:00,5.893780708312988,6.232450485229492,6.232454299926758,667.0,31.902799606323242,45.981536865234375,1013.4721069335938,0.145263671875,1.0,103.0,30451,16997,live,,,,,,
4434,2026-07-10T02:28:33.000+01:00,5.402184009552002,5.7126054763793945,5.712608814239502,668.0,31.918821334838867,45.981536865234375,1013.4689331054688,0.03173828125,1.0,101.0,30460,16995,live,,,,,,
4435,2026-07-10T02:28:43.000+01:00,5.017899990081787,5.306239604949951,5.306242942810059,669.0,31.92683219909668,45.81368637084961,1013.4646606445312,0.042724609375,1.0,100.0,30476,16989,live,,,,,,
4436,2026-07-10T02:28:53.000+01:00,5.113863945007324,5.407717704772949,5.407721042633057,669.0,31.948196411132812,45.71755599975586,1013.46044921875,0.0421142578125,1.0,98.0,30473,16978,live,,,,,,
4437,2026-07-10T02:29:03.000+01:00,5.290925979614258,5.594954013824463,5.5949578285217285,669.0,31.98291015625,45.64583969116211,1013.454345703125,0.06103515625,1.0,97.0,30473,16975,live,,,,,,
4438,2026-07-10T02:29:13.000+01:00,5.190493106842041,5.488749980926514,5.488753318786621,668.0,31.980239868164062,45.63515853881836,1013.455810546875,0.0146484375,1.0,97.0,30486,16962,live,,,,,,
4439,2026-07-10T02:29:23.000+01:00,5.003957271575928,5.2914958000183105,5.291499137878418,667.0,31.990921020507812,45.531394958496094,1013.4562377929688,0.0042724609375,1.0,96.0,30484,16957,live,,,,,,
4440,2026-07-10T02:29:33.000+01:00,4.9085516929626465,5.19060754776001,5.190610885620117,667.0,32.009613037109375,45.465782165527344,1013.449951171875,0.0628662109375,1.0,97.0,30480,16953,live,,,,,,
4441,2026-07-10T02:29:43.000+01:00,5.0611348152160645,5.351958751678467,5.351961612701416,666.0,32.01762390136719,45.35133743286133,1013.4375,0.12451171875,1.0,97.0,30495,16941,live,,,,,,
4442,2026-07-10T02:29:53.000+01:00,4.694779396057129,4.9645514488220215,4.964554786682129,665.0,32.0469970703125,45.30556106567383,1013.4421997070312,0.0469970703125,1.0,97.0,30498,16939,live,,,,,,
4443,2026-07-10T02:30:03.000+01:00,4.560783386230469,4.8228559494018555,4.822858810424805,664.0,32.02830505371094,45.25825881958008,1013.4432983398438,0.010986328125,1.0,97.0,30510,16936,live,,,,,,
4444,2026-07-10T02:30:13.000+01:00,4.694510459899902,4.964267253875732,4.964270114898682,664.0,32.08171081542969,45.17586135864258,1013.4351806640625,0.0811767578125,1.0,98.0,30491,16919,live,,,,,,
4445,2026-07-10T02:30:23.000+01:00,4.830166816711426,5.1077189445495605,5.10772180557251,663.0,32.10841369628906,45.14229202270508,1013.4388427734375,0.03662109375,1.0,98.0,30519,16919,live,,,,,,
4446,2026-07-10T02:30:33.000+01:00,4.8719563484191895,5.151909828186035,5.151913166046143,664.0,32.10841369628906,45.10719299316406,1013.435546875,0.032958984375,1.0,99.0,30472,16918,live,,,,,,
4447,2026-07-10T02:30:43.000+01:00,4.84067964553833,5.118835926055908,5.118838787078857,662.0,32.12443542480469,45.05531311035156,1013.43505859375,0.0048828125,1.0,99.0,30503,16912,live,,,,,,
4448,2026-07-10T02:30:53.000+01:00,5.16505765914917,5.461853504180908,5.461856842041016,661.0,32.1351203918457,44.96376037597656,1013.4317016601562,0.0335693359375,1.0,98.0,30501,16908,live,,,,,,
4449,2026-07-10T02:31:03.000+01:00,4.672485828399658,4.940977096557617,4.940980434417725,662.0,32.17250442504883,44.89814758300781,1013.4325561523438,0.008544921875,1.0,100.0,30491,16898,live,,,,,,
4450,2026-07-10T02:31:13.000+01:00,4.68573522567749,4.9549880027771,4.954990863800049,661.0,32.175174713134766,44.7867546081543,1013.4268188476562,0.057373046875,1.0,101.0,30492,16896,live,,,,,,
4451,2026-07-10T02:31:23.000+01:00,4.6497650146484375,4.916950702667236,4.916954040527344,660.0,32.18051528930664,44.7959098815918,1013.4268188476562,0.0,1.0,101.0,30487,16885,live,,,,,,
4452,2026-07-10T02:31:33.000+01:00,4.961522102355957,5.246621608734131,5.246624946594238,660.0,32.16983413696289,44.6952018737793,1013.4255981445312,0.01220703125,1.0,100.0,30504,16878,live,,,,,,
4453,2026-07-10T02:31:43.000+01:00,5.010238170623779,5.298137187957764,5.298140525817871,659.0,32.21255874633789,44.61737823486328,1013.4271240234375,0.0152587890625,1.0,98.0,30519,16882,live,,,,,,
4454,2026-07-10T02:31:53.000+01:00,4.972044944763184,5.257749557495117,5.257752895355225,658.0,32.21255874633789,44.59449005126953,1013.4273681640625,0.00244140625,1.0,98.0,30492,16875,live,,,,,,
4455,2026-07-10T02:32:03.000+01:00,4.858432769775391,5.137609004974365,5.1376118659973145,656.0,32.23659133911133,44.46326446533203,1013.412353515625,0.150146484375,1.0,97.0,30520,16864,live,,,,,,
4454,2026-07-10T09:24:12.000+01:00,4.972044944763184,5.257749557495117,5.257752895355225,658.0,32.21255874633789,44.59449005126953,1013.4273681640625,,1.0,98.0,30492,16875,buffered,,,,,,
4455,2026-07-10T09:24:22.000+01:00,4.858432769775391,5.137609004974365,5.1376118659973145,656.0,32.23659133911133,44.46326446533203,1013.412353515625,,1.0,97.0,30520,16864,buffered,,,,,,
4456,2026-07-10T09:24:32.000+01:00,8.915053367614746,9.427328109741211,9.427330017089844,628.0,29.22446060180664,51.686885833740234,1014.3076782226562,,,,30363,0,buffered,,,,,,
4457,2026-07-10T09:24:42.000+01:00,8.701939582824707,9.201969146728516,9.201970100402832,622.0,29.10429573059082,52.1141357421875,1014.305908203125,,0.0,0.0,28785,17466,buffered,,,,,,
4458,2026-07-10T09:24:52.000+01:00,8.694134712219238,9.193716049194336,9.193717002868652,621.0,29.03753662109375,52.47730255126953,1014.2996215820312,,0.0,0.0,29619,17377,buffered,,,,,,
4459,2026-07-10T09:25:02.000+01:00,8.244900703430176,8.718667984008789,8.718668937683105,620.0,28.997482299804688,52.78400802612305,1014.3057250976562,,0.0,0.0,29963,17382,buffered,,,,,,
4460,2026-07-10T09:25:12.000+01:00,8.256752014160156,8.731200218200684,8.731201171875,618.0,28.914701461791992,53.00221252441406,1014.3175659179688,,0.0,0.0,30152,17392,buffered,,,,,,
4461,2026-07-10T09:25:22.000+01:00,8.660971641540527,9.158647537231445,9.158648490905762,617.0,28.90669059753418,53.15938186645508,1014.3213500976562,,0.0,4.0,30241,17398,buffered,,,,,,
4462,2026-07-10T09:25:32.000+01:00,9.15617561340332,9.682306289672852,9.682308197021484,614.0,28.86396598815918,53.24483108520508,1014.3214721679688,,1.0,29.0,30305,17401,buffered,,,,,,
4463,2026-07-10T09:25:42.000+01:00,9.229619026184082,9.759970664978027,9.759971618652344,614.0,28.887998580932617,53.33485794067383,1014.3165893554688,,1.0,45.0,30339,17398,buffered,,,,,,
4464,2026-07-10T09:25:52.000+01:00,8.860139846801758,9.36925983428955,9.369261741638184,613.0,28.882658004760742,53.35011672973633,1014.3128662109375,,1.0,55.0,30356,17403,buffered,,,,,,
4465,2026-07-10T09:26:02.000+01:00,8.690564155578613,9.189940452575684,9.18994140625,612.0,28.887998580932617,53.32112503051758,1014.306640625,,1.0,61.0,30430,17401,buffered,,,,,,
4466,2026-07-10T09:26:12.000+01:00,8.479117393493652,8.96634292602539,8.966343879699707,612.0,28.912031173706055,53.24177932739258,1014.2940063476562,,1.0,68.0,30380,17387,buffered,,,,,,
4467,2026-07-10T09:26:22.000+01:00,8.8925199508667,9.4035005569458,9.403502464294434,612.0,28.949417114257812,53.17158889770508,1014.302734375,,1.0,73.0,30433,17381,buffered,,,,,,
4468,2026-07-10T09:26:32.000+01:00,9.792659759521484,10.355364799499512,10.355366706848145,610.0,28.95208740234375,53.08003234863281,1014.3181762695312,,1.0,77.0,30447,17379,buffered,,,,,,
4469,2026-07-10T09:26:42.000+01:00,9.077444076538086,9.599051475524902,9.599052429199219,610.0,28.997482299804688,53.00068664550781,1014.310546875,,1.0,81.0,30443,17362,buffered,,,,,,
4470,2026-07-10T09:26:52.000+01:00,8.88620376586914,9.396821975708008,9.396822929382324,609.0,29.024185180664062,52.92134094238281,1014.3114013671875,,1.0,85.0,30454,17363,buffered,,,,,,
4471,2026-07-10T09:27:02.000+01:00,9.102313041687012,9.625348091125488,9.625349998474121,609.0,29.053558349609375,52.72297286987305,1014.3167114257812,,1.0,88.0,30467,17356,buffered,,,,,,
4472,2026-07-10T09:27:12.000+01:00,8.970187187194824,9.485630989074707,9.48563289642334,609.0,29.096284866333008,52.6573600769043,1014.319091796875,,1.0,91.0,30466,17338,buffered,,,,,,
4473,2026-07-10T09:27:22.000+01:00,9.564070701599121,10.113639831542969,10.113641738891602,608.0,29.133668899536133,52.58106231689453,1014.3135986328125,,1.0,93.0,30465,17324,buffered,,,,,,
4474,2026-07-10T09:27:32.000+01:00,9.80585765838623,10.369319915771484,10.369321823120117,608.0,29.149690628051758,52.38880157470703,1014.317138671875,,1.0,95.0,30445,17323,buffered,,,,,,
4475,2026-07-10T09:27:42.000+01:00,9.23314094543457,9.763694763183594,9.76369571685791,609.0,29.221790313720703,52.280460357666016,1014.316162109375,,1.0,95.0,30493,17304,buffered,,,,,,
4476,2026-07-10T09:27:52.000+01:00,8.678192138671875,9.176856994628906,9.176858901977539,608.0,29.25650405883789,52.191959381103516,1014.3134155273438,,1.0,96.0,30444,17303,buffered,,,,,,
4477,2026-07-10T09:28:02.000+01:00,8.285003662109375,8.761075019836426,8.761075973510742,607.0,29.29922866821289,52.03936767578125,1014.3152465820312,,1.0,95.0,30493,17290,buffered,,,,,,
4478,2026-07-10T09:28:12.000+01:00,8.765026092529297,9.268680572509766,9.268681526184082,608.0,29.285877227783203,51.940185546875,1014.3130493164062,,1.0,92.0,30510,17279,buffered,,,,,,
4479,2026-07-10T09:28:22.000+01:00,8.94377613067627,9.45770263671875,9.457703590393066,608.0,29.317922592163086,52.210269927978516,1014.3174438476562,,1.0,103.0,30403,17258,buffered,,,,,,
4480,2026-07-10T09:28:32.000+01:00,8.748560905456543,9.251270294189453,9.25127124786377,611.0,29.384679794311523,52.7428092956543,1014.302978515625,,1.0,146.0,30253,17265,buffered,,,,,,
4481,2026-07-10T09:28:42.000+01:00,8.494222640991211,8.982316017150879,8.982317924499512,617.0,29.4327449798584,52.53223419189453,1014.30517578125,,1.0,130.0,30364,17289,buffered,,,,,,
4482,2026-07-10T09:28:52.000+01:00,7.9428558349609375,8.399267196655273,8.39926815032959,626.0,29.414052963256836,52.248416900634766,1014.2976684570312,,1.0,112.0,30435,17276,buffered,,,,,,
4483,2026-07-10T09:29:02.000+01:00,8.066939353942871,8.53048038482666,8.530481338500977,632.0,29.470130920410156,52.01495361328125,1014.2935180664062,,1.0,102.0,30428,17259,buffered,,,,,,
4484,2026-07-10T09:29:12.000+01:00,8.273337364196777,8.748739242553711,8.748740196228027,637.0,29.46479034423828,51.840999603271484,1014.2924194335938,,1.0,98.0,30422,17247,buffered,,,,,,
4485,2026-07-10T09:29:22.000+01:00,8.66448974609375,9.162367820739746,9.162368774414062,637.0,29.515525817871094,51.638057708740234,1014.2891235351562,,1.0,97.0,30422,17234,buffered,,,,,,
4486,2026-07-10T09:29:32.000+01:00,9.216939926147461,9.746562004089355,9.746563911437988,638.0,29.51819610595703,51.48241424560547,1014.2904663085938,,1.0,99.0,30415,17221,buffered,,,,,,
4487,2026-07-10T09:29:42.000+01:00,9.100276947021484,9.623196601867676,9.623197555541992,637.0,29.547569274902344,51.29472732543945,1014.2855224609375,,1.0,104.0,30366,17202,buffered,,,,,,
4488,2026-07-10T09:29:52.000+01:00,8.702737808227539,9.202813148498535,9.202814102172852,637.0,29.600976943969727,51.15434646606445,1014.2776489257812,,1.0,105.0,30385,17187,buffered,,,,,,
4489,2026-07-10T09:30:02.000+01:00,8.80516242980957,9.311123847961426,9.311124801635742,636.0,29.611658096313477,51.01548767089844,1014.2760009765625,,1.0,105.0,30389,17185,buffered,,,,,,
4490,2026-07-10T09:30:12.000+01:00,9.184768676757812,9.712542533874512,9.712544441223145,635.0,29.61966896057129,50.97276306152344,1014.2734985351562,,1.0,103.0,30381,17168,buffered,,,,,,
4491,2026-07-10T09:30:22.000+01:00,8.832711219787598,9.340254783630371,9.340256690979004,635.0,29.646371841430664,50.85526657104492,1014.2720947265625,,1.0,103.0,30381,17154,buffered,,,,,,
4492,2026-07-10T09:30:32.000+01:00,8.199450492858887,8.67060661315918,8.670607566833496,634.0,29.689098358154297,50.76676559448242,1014.264404296875,,1.0,102.0,30405,17153,buffered,,,,,,
4493,2026-07-10T09:30:42.000+01:00,8.082862854003906,8.547319412231445,8.547320365905762,633.0,29.710460662841797,50.67216110229492,1014.2627563476562,,1.0,99.0,30410,17146,buffered,,,,,,
4494,2026-07-10T09:30:52.000+01:00,8.04236125946045,8.50448989868164,8.504491806030273,633.0,29.742504119873047,50.572975158691406,1014.2692260742188,,1.0,98.0,30402,17134,buffered,,,,,,
4495,2026-07-10T09:31:02.000+01:00,8.35201358795166,8.83193588256836,8.831937789916992,632.0,29.745174407958984,50.486000061035156,1014.269287109375,,1.0,101.0,30350,17134,buffered,,,,,,
4496,2026-07-10T09:31:12.000+01:00,8.888647079467773,9.399404525756836,9.399406433105469,632.0,29.766536712646484,50.418861389160156,1014.2672119140625,,1.0,101.0,30420,17120,buffered,,,,,,
4497,2026-07-10T09:31:22.000+01:00,8.46728229522705,8.953828811645508,8.953829765319824,632.0,29.811931610107422,50.33646011352539,1014.259521484375,,1.0,103.0,30381,17112,buffered,,,,,,
4498,2026-07-10T09:31:32.000+01:00,8.12691879272461,8.593907356262207,8.593908309936523,632.0,29.833295822143555,50.28915786743164,1014.2549438476562,,1.0,103.0,30390,17108,buffered,,,,,,
4499,2026-07-10T09:31:42.000+01:00,7.733947277069092,8.178354263305664,8.17835521697998,631.0,29.854658126831055,50.18082046508789,1014.2601318359375,,1.0,102.0,30381,17102,buffered,,,,,,
4500,2026-07-10T09:31:52.000+01:00,7.736827373504639,8.181400299072266,8.181401252746582,631.0,29.85999870300293,50.086212158203125,1014.255126953125,,1.0,101.0,30386,17100,buffered,,,,,,
4501,2026-07-10T09:32:02.000+01:00,7.5351972579956055,7.968183517456055,7.968184947967529,630.0,29.894712448120117,50.101470947265625,1014.2525024414062,,1.0,100.0,30389,17081,buffered,,,,,,
4502,2026-07-10T09:32:12.000+01:00,7.221487522125244,7.636447906494141,7.636448860168457,629.0,29.90272331237793,50.019073486328125,1014.2449951171875,,1.0,100.0,30383,17092,buffered,,,,,,
4503,2026-07-10T09:32:22.000+01:00,7.591456413269043,8.02767562866211,8.027676582336426,629.0,29.918745040893555,49.941253662109375,1014.243408203125,,1.0,99.0,30389,17085,buffered,,,,,,
4504,2026-07-10T09:32:32.000+01:00,7.459592342376709,7.888234615325928,7.888235569000244,629.0,29.953460693359375,49.84969711303711,1014.2454833984375,,1.0,100.0,30376,17072,buffered,,,,,,
4505,2026-07-10T09:32:42.000+01:00,7.47802734375,7.907728672027588,7.907729625701904,629.0,29.972152709960938,49.83596420288086,1014.248046875,,1.0,102.0,30375,17068,buffered,,,,,,
4506,2026-07-10T09:32:52.000+01:00,8.058314323425293,8.52135944366455,8.521361351013184,629.0,29.985504150390625,49.74593734741211,1014.2468872070312,,1.0,102.0,30376,17066,buffered,,,,,,
4507,2026-07-10T09:33:02.000+01:00,7.9570698738098145,8.414298057556152,8.414299011230469,629.0,30.006866455078125,49.66659164428711,1014.2384643554688,,1.0,104.0,30369,17058,buffered,,,,,,
4508,2026-07-10T09:33:12.000+01:00,7.818714141845703,8.26799201965332,8.267993927001953,629.0,30.038909912109375,49.616233825683594,1014.2357788085938,,1.0,102.0,30359,17050,buffered,,,,,,
4509,2026-07-10T09:33:22.000+01:00,8.051340103149414,8.513984680175781,8.513986587524414,629.0,30.052261352539062,49.552146911621094,1014.2416381835938,,1.0,102.0,30371,17051,buffered,,,,,,
4510,2026-07-10T09:33:32.000+01:00,8.301210403442383,8.778212547302246,8.778214454650879,629.0,30.073625564575195,49.512474060058594,1014.2474975585938,,1.0,103.0,30368,17044,buffered,,,,,,
4511,2026-07-10T09:33:42.000+01:00,8.318307876586914,8.796293258666992,8.796295166015625,630.0,30.07896614074707,49.465171813964844,1014.2425537109375,,1.0,103.0,30355,17043,buffered,,,,,,
4512,2026-07-10T09:33:52.000+01:00,8.214012145996094,8.686004638671875,8.686006546020508,629.0,30.11100959777832,49.381248474121094,1014.2374877929688,,1.0,101.0,30366,17035,buffered,,,,,,
4513,2026-07-10T09:34:02.000+01:00,8.086896896362305,8.55158519744873,8.551586151123047,630.0,30.10032844543457,49.30037307739258,1014.2408447265625,,1.0,104.0,30342,17033,buffered,,,,,,
4514,2026-07-10T09:34:12.000+01:00,9.145840644836426,9.671378135681152,9.671380043029785,631.0,30.140382766723633,49.26680374145508,1014.24267578125,,1.0,101.0,30379,17020,buffered,,,,,,
4515,2026-07-10T09:34:22.000+01:00,8.57366943359375,9.066328048706055,9.066329956054688,631.0,30.167085647583008,49.19966506958008,1014.2438354492188,,1.0,98.0,30408,17024,buffered,,,,,,
4516,2026-07-10T09:34:32.000+01:00,8.852487564086914,9.361167907714844,9.36116886138916,631.0,30.140382766723633,49.13710403442383,1014.2457885742188,,1.0,94.0,30407,17024,buffered,,,,,,
4517,2026-07-10T09:34:42.000+01:00,9.181212425231934,9.708781242370605,9.708783149719238,630.0,30.16441535949707,49.08979797363281,1014.2404174804688,,1.0,91.0,30435,17011,buffered,,,,,,
4518,2026-07-10T09:34:52.000+01:00,8.493996620178223,8.982076644897461,8.982078552246094,630.0,30.16441535949707,49.02418518066406,1014.2386474609375,,1.0,90.0,30433,17013,buffered,,,,,,
4519,2026-07-10T09:35:02.000+01:00,8.32071304321289,8.798836708068848,8.798837661743164,630.0,30.201801300048828,48.91432189941406,1014.235107421875,,1.0,93.0,30415,17001,buffered,,,,,,
4520,2026-07-10T09:35:12.000+01:00,7.629161357879639,8.067546844482422,8.067548751831055,630.0,30.257877349853516,48.91584777832031,1014.23095703125,,1.0,96.0,30410,17000,buffered,,,,,,
4521,2026-07-10T09:35:22.000+01:00,7.365556716918945,7.788795471191406,7.788796424865723,630.0,30.255207061767578,48.7342643737793,1014.2388916015625,,1.0,97.0,30417,17002,buffered,,,,,,
4522,2026-07-10T09:35:32.000+01:00,7.449676036834717,7.877748489379883,7.877749443054199,629.0,30.265888214111328,48.7952995300293,1014.230712890625,,1.0,100.0,30401,16989,buffered,,,,,,
4523,2026-07-10T09:35:42.000+01:00,7.575521945953369,8.010825157165527,8.010826110839844,629.0,30.26321792602539,48.74494552612305,1014.2290649414062,,1.0,99.0,30423,16992,buffered,,,,,,
4524,2026-07-10T09:35:52.000+01:00,7.396896839141846,7.821936130523682,7.821937561035156,629.0,30.271228790283203,48.68391036987305,1014.2312622070312,,1.0,99.0,30414,16991,live,,,,,,
4525,2026-07-10T09:36:02.000+01:00,7.189938545227051,7.603085994720459,7.603086948394775,629.0,30.279239654541016,48.66865158081055,1014.2377319335938,0.064697265625,1.0,100.0,30407,16988,live,,,,,,
4526,2026-07-10T09:36:12.000+01:00,7.618391036987305,8.056158065795898,8.056159019470215,630.0,30.260547637939453,48.60913848876953,1014.2546997070312,0.169677734375,1.0,99.0,30444,16980,live,,,,,,
4527,2026-07-10T09:36:22.000+01:00,7.728290557861328,8.172372817993164,8.17237377166748,631.0,30.30594253540039,48.51758575439453,1014.2599487304688,0.052490234375,1.0,98.0,30403,16971,live,,,,,,
4528,2026-07-10T09:36:32.000+01:00,7.4193034172058105,7.845630168914795,7.8456315994262695,631.0,30.303272247314453,48.45960235595703,1014.25830078125,0.0164794921875,1.0,97.0,30446,16971,live,,,,,,
4544,2026-07-10T09:39:12.000+01:00,6.07820463180542,6.427469253540039,6.4274702072143555,635.0,30.508888244628906,47.89349365234375,1014.2913208007812,0.3302001953125,1.0,125.0,30249,16899,live,,,,,,
4545,2026-07-10T09:39:22.000+01:00,6.283414840698242,6.644471645355225,6.644472599029541,636.0,30.522239685058594,48.0689697265625,1014.2940673828125,0.0274658203125,1.0,126.0,30272,16888,live,,,,,,
4546,2026-07-10T09:39:32.000+01:00,6.125796318054199,6.4777960777282715,6.477797031402588,635.0,30.543601989746094,48.00335693359375,1014.2991333007812,0.0506591796875,1.0,120.0,30256,16892,live,,,,,,
