sequence_number,timestamp,pm1,pm25,pm10,co2,temperature,DPS_tem,humidity,pressure,pressure_change_pa_per_sec,nox,tvoc,voc_raw,nox_raw,source_flag,station_id,station_name,line_id,line_name,gps_lat,gps_lng
4719,2026-08-07T01:56:30.000+01:00,2.9695773124694824,3.176237106323242,3.221534490585327,510,25.51537322998047,27.647972106933594,33.22346878051758,1021.0072021484375,0.012207031,1,87,32204,16296,live,,,,,51.540938869652905,-0.008273044
4720,2026-08-07T01:56:40.000+01:00,2.939466953277588,3.143805742263794,3.188359498977661,510,25.518043518066406,27.674057006835938,33.15022659301758,1021.0047607421875,0.024414063,1,87,32220,16306,live,,,,,51.540938869652905,-0.008273044
4721,2026-08-07T01:56:50.000+01:00,2.7530531883239746,2.9430761337280273,2.983098030090332,509,25.550086975097656,27.70354461669922,33.00831604003906,1021.0040893554688,0.006713867,1,85,32240,16311,live,,,,,51.540938869652905,-0.008273044
4722,2026-08-07T01:57:00.000+01:00,2.865142583847046,3.0621321201324463,3.1028146743774414,509,25.608835220336914,27.73785400390625,32.97016906738281,1021.0036010742188,0.004882813,1,87,32261,16312,live,,,,,51.540938869652905,-0.008273044
4723,2026-08-07T01:57:10.000+01:00,2.894636392593384,3.0939652919769287,3.135458231,509,25.63553810119629,27.765357971191406,32.96406555175781,1021.0027465820312,0.008544922,1,92,32211,16324,live,,,,,51.540938869652905,-0.008273044
4724,2026-08-07T01:57:20.000+01:00,3.119133472442627,3.3357224464416504,3.3826985359191895,509,25.63553810119629,27.78974151611328,32.83741379,1021.0028686523438,0.001220703,1,91,32265,16332,live,,,,,51.540938869652905,-0.008273044
4725,2026-08-07T01:57:30.000+01:00,3.0113942623138428,3.2209792137145996,3.266932487487793,508,25.688945770263672,27.818946838378906,32.78400802612305,1020.9999389648438,0.029296875,1,93,32236,16333,live,,,,,51.540938869652905,-0.008273044
4726,2026-08-07T01:57:40.000+01:00,3.2222609519958496,3.4457781314849854,3.494014024734497,507,25.70229721069336,27.85070801,32.7428093,1020.9974975585938,0.024414063,1,95,32251,16343,live,,,,,51.540938869652905,-0.008273044
4727,2026-08-07T01:57:50.000+01:00,3.0360543727874756,3.2478127479553223,3.294717311859131,508,25.731670379638672,27.89069366455078,32.69092941,1020.9981079101562,0.006103516,1,94,32256,16350,live,,,,,51.540938869652905,-0.008273044
4728,2026-08-07T01:58:00.000+01:00,2.810751438140869,3.0071377754211426,3.0509917736053467,508,25.731670379638672,27.921875,32.56427764892578,1020.9970092773438,0.010986328,1,94,32268,16356,live,,,,,51.540938869652905,-0.008273044
4729,2026-08-07T01:58:10.000+01:00,2.3489606380462646,2.5116889476776123,2.5465872287750244,508,25.726329803466797,27.926132202148438,32.54138946533203,1020.992919921875,0.040893555,1,93,32299,16358,live,,,,,51.540938869652905,-0.008273044
4730,2026-08-07T01:58:20.000+01:00,2.284201145172119,2.441771984100342,2.4748642444610596,508,25.742351531982422,27.91564178466797,32.47119903564453,1020.990234,0.026855469,1,91,32304,16379,live,,,,,51.540938869652905,-0.008273044
4731,2026-08-07T01:58:30.000+01:00,2.3074190616607666,2.466757059,2.500394105911255,508,25.75570297241211,27.93718719482422,32.44678497314453,1020.9888305664062,0.014038086,1,91,32301,16382,live,,,,,51.540938869652905,-0.008273044
4732,2026-08-07T01:58:40.000+01:00,2.4068522453308105,2.572014093399048,2.6057889461517334,507,25.779735565185547,27.972068786621094,32.37964630126953,1020.988037109375,0.00793457,1,93,32295,16384,live,,,,,51.540938869652905,-0.008273044
4733,2026-08-07T01:58:50.000+01:00,2.5064141750335693,2.677663803100586,2.711900472640991,507,25.811779022216797,27.995323181152344,32.338443756103516,1020.986328,0.017089844,1,99,32280,16385,live,,,,,51.540938869652905,-0.008273044
4734,2026-08-07T01:59:00.000+01:00,2.4453556537628174,2.611874819,2.6445748805999756,508,25.851835250854492,28.03557586669922,32.343021392822266,1020.98877,0.024414063,1,103,32228,16385,live,,,,,51.540938869652905,-0.008273044
4735,2026-08-07T01:59:10.000+01:00,2.516225576400757,2.6873698234558105,2.720764398574829,508,25.846494674682617,28.06818389892578,32.252994537353516,1020.9896240234375,0.008544922,1,105,32256,16395,live,,,,,51.540938869652905,-0.008273044
4736,2026-08-07T01:59:20.000+01:00,3.130673647,3.3443658351898193,3.3868651390075684,508,25.867856979370117,28.073577880859375,32.280460357666016,1020.9846801757812,0.049438477,1,103,32255,16388,live,,,,,51.540938869652905,-0.008273044
4737,2026-08-07T01:59:30.000+01:00,3.024752378463745,3.229830026626587,3.269150733947754,509,25.899900436401367,28.09881591796875,32.240787506103516,1020.9840087890625,0.006713867,1,103,32258,16395,live,,,,,51.540938869652905,-0.008273044
4738,2026-08-07T01:59:40.000+01:00,2.832814931869507,3.0238964557647705,3.0594851970672607,509,25.883878707885742,28.122352600097656,32.236209869384766,1020.9849243164062,0.009155273,1,104,32251,16401,live,,,,,51.540938869652905,-0.008273044
4739,2026-08-07T01:59:50.000+01:00,2.712531566619873,2.894923448562622,2.9282777309417725,509,25.939956665039062,28.13085174560547,32.269779205322266,1020.9816284179688,0.032958984,1,105,32235,16399,live,,,,,51.540938869652905,-0.008273044
4740,2026-08-07T02:00:00.000+01:00,2.7290403842926025,2.9113166332244873,2.9433326721191406,509,25.955978393554688,28.14758301,32.199588775634766,1020.979004,0.026245117,1,103,32258,16399,live,,,,,51.540938869652905,-0.008273044
4741,2026-08-07T02:00:10.000+01:00,2.6966488361358643,2.8764290809631348,2.907646894454956,509,25.977340698242188,28.15807342529297,32.153812408447266,1020.978027,0.009765625,1,101,32262,16415,live,,,,,51.540938869652905,-0.008273044
4742,2026-08-07T02:00:20.000+01:00,2.261448383331299,2.411047935,2.435760736465454,508,26.004043579101562,28.177352905273438,32.09735107421875,1020.9763793945312,0.016479492,1,101,32251,16412,live,,,,,51.540938869652905,-0.008273044
4743,2026-08-07T02:00:30.000+01:00,2.1828317642211914,2.3265931606292725,2.349644899368286,509,26.020065307617188,28.182174682617188,32.05310059,1020.9736938476562,0.026855469,1,101,32255,16410,live,,,,,51.540938869652905,-0.008273044
4744,2026-08-07T02:00:40.000+01:00,2.3459486961364746,2.5014824867248535,2.5275511741638184,510,26.01739501953125,28.21648406982422,31.98443603515625,1020.9755249023438,0.018310547,1,99,32289,16411,live,,,,,51.540938869652905,-0.008273044
4745,2026-08-07T02:00:50.000+01:00,2.2850842475891113,2.4390311241149902,2.467501401901245,509,26.033416748046875,28.214218139648438,31.914243698120117,1020.9722900390625,0.032348633,1,96,32278,16410,live,,,,,51.540938869652905,-0.008273044
4746,2026-08-07T02:01:00.000+01:00,2.173703670501709,2.3224589824676514,2.352449893951416,509,26.068132400512695,28.24909210205078,31.94476318359375,1020.975098,0.028076172,1,98,32274,16410,live,,,,,51.540938869652905,-0.008273044
4747,2026-08-07T02:01:10.000+01:00,2.246459961,2.402876377105713,2.437243938446045,509,26.08415412902832,28.260154724121094,31.94934082,1020.9768676757812,0.017700195,1,99,32262,16419,live,,,,,51.540938869652905,-0.008273044
4748,2026-08-07T02:01:20.000+01:00,2.310997486114502,2.4725310802459717,2.508669137954712,510,26.08415412902832,28.261856079101562,31.94934082,1020.971191,0.056762695,1,100,32260,16432,live,,,,,51.540938869652905,-0.008273044
4749,2026-08-07T02:01:30.000+01:00,2.6517200469970703,2.8380558490753174,2.880763053894043,511,26.10551643371582,28.294464111328125,31.837949752807617,1020.9746704101562,0.034790039,1,100,32251,16422,live,,,,,51.540938869652905,-0.008273044
4750,2026-08-07T02:01:40.000+01:00,2.8078131675720215,3.0034241676330566,3.0465164184570312,512,26.140230178833008,28.291053771972656,31.825742721557617,1020.9721069335938,0.025634766,1,101,32251,16416,live,,,,,51.540938869652905,-0.008273044
4751,2026-08-07T02:01:50.000+01:00,3.022383689880371,3.230922222137451,3.274765729904175,511,26.142900466918945,28.31969451904297,31.845579147338867,1020.973145,0.010375977,1,99,32279,16425,live,,,,,51.540938869652905,-0.008273044
4752,2026-08-07T02:02:00.000+01:00,3.0446250438690186,3.250922441482544,3.2903409004211426,511,26.13755989074707,28.32592773,31.781490325927734,1020.971435546875,0.017089844,1,99,32263,16421,live,,,,,51.540938869652905,-0.008273044
4753,2026-08-07T02:02:10.000+01:00,2.7997257709503174,2.9875340461730957,3.0213985443115234,511,26.140230178833008,28.340110778808594,31.842527389526367,1020.9671630859375,0.042724609,1,100,32255,16419,live,,,,,51.540938869652905,-0.008273044
4754,2026-08-07T02:02:20.000+01:00,2.9061012268066406,3.0995616912841797,3.1328470706939697,510,26.185625076293945,28.359962463378906,31.746395111083984,1020.9710083007812,0.038452148,1,98,32298,16421,live,,,,,51.540938869652905,-0.008273044
4755,2026-08-07T02:02:30.000+01:00,2.7286407947540283,2.909905433654785,2.9406776428222656,510,26.198978424072266,28.367050170898438,31.714351654052734,1020.9698486328125,0.01159668,1,98,32290,16433,live,,,,,51.540938869652905,-0.008273044
4756,2026-08-07T02:02:40.000+01:00,2.4520761966705322,2.614893674850464,2.642453432,509,26.19363784790039,28.39001465,31.699092864990234,1020.9693603515625,0.004882813,1,99,32267,16424,live,,,,,51.540938869652905,-0.008273044
4757,2026-08-07T02:02:50.000+01:00,2.404773473739624,2.563068151473999,2.588358163833618,509,26.220340728759766,28.38378143310547,31.67009925842285,1020.9693603515625,0,1,99,32270,16420,live,,,,,51.540938869652905,-0.008273044
4758,2026-08-07T02:03:00.000+01:00,2.2970707416534424,2.4473209381103516,2.4702775478363037,509,26.228351593017578,28.397674560546875,31.61516761779785,1020.9718017578125,0.024414063,1,101,32264,16422,live,,,,,51.540938869652905,-0.008273044
4759,2026-08-07T02:03:10.000+01:00,2.436905622,2.5955042839050293,2.6188547611236572,509,26.223011016845703,28.404769897460938,31.62432289123535,1020.9714965820312,0.003051758,1,102,32268,16418,live,,,,,51.540938869652905,-0.008273044
4760,2026-08-07T02:03:20.000+01:00,2.4401910305023193,2.5988895893096924,2.622128486633301,510,26.223011016845703,28.421775817871094,31.57549476623535,1020.9737548828125,0.022583008,1,101,32265,16425,live,,,,,51.540938869652905,-0.008273044
4761,2026-08-07T02:03:30.000+01:00,2.3568742275238037,2.511033773422241,2.5345849990844727,509,26.249713897705078,28.434249877929688,31.57702065,1020.9743041992188,0.005493164,1,100,32280,16414,live,,,,,51.540938869652905,-0.008273044
4762,2026-08-07T02:03:40.000+01:00,2.225691080093384,2.372046709060669,2.395264148712158,510,26.249713897705078,28.446449279785156,31.51293182373047,1020.972168,0.021362305,1,101,32271,16415,live,,,,,51.540938869652905,-0.008273044
4763,2026-08-07T02:03:50.000+01:00,2.3168015480041504,2.469655990600586,2.494461775,510,26.252384185791016,28.439353942871094,31.49919891357422,1020.970703,0.014648438,1,100,32283,16414,live,,,,,51.540938869652905,-0.008273044
4764,2026-08-07T02:04:00.000+01:00,2.649413585662842,2.824518918991089,2.853271245956421,510,26.26840591430664,28.453811645507812,31.50530242919922,1020.9705200195312,0.001831055,1,101,32233,16412,live,,,,,51.540938869652905,-0.008273044
4765,2026-08-07T02:04:10.000+01:00,2.5201823711395264,2.687168598175049,2.7150490283966064,509,26.287097930908203,28.47253418,31.47173309326172,1020.9729614257812,0.024414063,1,100,32302,16413,live,,,,,51.540938869652905,-0.008273044
4766,2026-08-07T02:04:20.000+01:00,2.224699020385742,2.372227191925049,2.3969902992248535,510,26.281757354736328,28.477630615234375,31.432058334350586,1020.972412109375,0.005493164,1,101,32258,16415,live,,,,,51.540938869652905,-0.008273044
4767,2026-08-07T02:04:30.000+01:00,2.088210105895996,2.2269842624664307,2.250600814819336,509,26.297779083251953,28.490676879882812,31.44579315185547,1020.972168,0.002441406,1,102,32275,16403,live,,,,,51.540938869652905,-0.008273044
4768,2026-08-07T02:04:40.000+01:00,2.125235080718994,2.2666983604431152,2.2910215854644775,509,26.303119659423828,28.494644165039062,31.427480697631836,1020.973388671875,0.012207031,1,99,32289,16408,live,,,,,51.540938869652905,-0.008273044
4769,2026-08-07T02:04:50.000+01:00,2.170586109161377,2.3151187896728516,2.3400251865386963,509,26.31647300720215,28.50542449951172,31.43816375732422,1020.9751586914062,0.017700195,1,99,32275,16406,live,,,,,51.540938869652905,-0.008273044
4770,2026-08-07T02:05:00.000+01:00,2.305518388748169,2.460615634918213,2.4890573024749756,508,26.31380271911621,28.51506805419922,31.409170150756836,1020.976806640625,0.016479492,1,100,32259,16407,live,,,,,51.540938869652905,-0.008273044
4771,2026-08-07T02:05:10.000+01:00,2.667289972305298,2.8473634719848633,2.881071090698242,508,26.329824447631836,28.527252197265625,31.46257781982422,1020.9782104492188,0.014038086,1,103,32250,16401,live,,,,,51.540938869652905,-0.008273044
4772,2026-08-07T02:05:20.000+01:00,2.9962644577026367,3.198249101638794,3.2357394695281982,507,26.343175888061523,28.538314819335938,31.407644271850586,1020.9818115234375,0.036010742,1,105,32243,16394,live,,,,,51.540938869652905,-0.008273044
4773,2026-08-07T02:05:30.000+01:00,2.6377224922180176,2.8149044513702393,2.8471128940582275,508,26.351186752319336,28.54596710205078,31.433584213256836,1020.9841918945312,0.023803711,1,106,32231,16396,live,,,,,51.540938869652905,-0.008273044
4774,2026-08-07T02:05:40.000+01:00,2.4014453887939453,2.5619633197784424,2.5902886390686035,508,26.38055992126465,28.56298065185547,31.407644271850586,1020.9810791015625,0.03112793,1,104,32259,16398,live,,,,,51.540938869652905,-0.008273044
4775,2026-08-07T02:05:50.000+01:00,2.1998605728149414,2.3460984230041504,2.3710336685180664,507,26.361867904663086,28.56128692626953,31.398488998413086,1020.9832153320312,0.021362305,1,102,32235,16391,live,,,,,51.540938869652905,-0.008273044
4776,2026-08-07T02:06:00.000+01:00,2.1559300422668457,2.2981960773468018,2.3213107585906982,507,26.35919761657715,28.57744598388672,31.387807846069336,1020.9857788085938,0.025634766,1,101,32258,16397,live,,,,,51.540938869652905,-0.008273044
4777,2026-08-07T02:06:10.000+01:00,2.1846020221710205,2.327648401260376,2.3496720790863037,507,26.383230209350586,28.59162139892578,31.280994415283203,1020.98291,0.028686523,1,99,32251,16388,live,,,,,51.540938869652905,-0.008273044
4778,2026-08-07T02:06:20.000+01:00,2.380939483642578,2.5354223251342773,2.5576419830322266,506,26.404592514038086,28.601829528808594,31.268787384033203,1020.9860229492188,0.03112793,1,98,32265,16381,live,,,,,51.540938869652905,-0.008273044
4779,2026-08-07T02:06:30.000+01:00,2.224339246749878,2.367135524749756,2.385974168777466,507,26.393911361694336,28.607505798339844,31.223011016845703,1020.985595703125,0.004272461,1,98,32265,16383,live,,,,,51.540938869652905,-0.008273044
4780,2026-08-07T02:06:40.000+01:00,2.4257876873016357,2.5807628631591797,2.600360631942749,507,26.42061424255371,28.605514526367188,31.265735626220703,1020.9854736328125,0.001220703,1,98,32261,16378,live,,,,,51.540938831699506,-0.008273214
4781,2026-08-07T02:06:50.000+01:00,2.5516507625579834,2.715092182159424,2.736241340637207,507,26.40993309020996,28.62366485595703,31.259632110595703,1020.9890747070312,0.036010742,1,100,32252,16381,live,,,,,51.540938831699506,-0.008273214
4782,2026-08-07T02:07:00.000+01:00,2.5341217517852783,2.695760726928711,2.7159101963043213,506,26.42328453063965,28.631881713867188,31.285572052001953,1020.9879760742188,0.010986328,1,103,32226,16371,live,,,,,51.540938831699506,-0.008273214
4783,2026-08-07T02:07:10.000+01:00,2.4486746788024902,2.6033291816711426,2.6208689212799072,506,26.43396568,28.64379119873047,31.250476837158203,1020.9893798828125,0.014038086,1,102,32258,16373,live,,,,,51.540938831699506,-0.008273214
4784,2026-08-07T02:07:20.000+01:00,2.398609161376953,2.549128293991089,2.5650863647460938,505,26.43396568,28.647193908691406,31.194019317626953,1020.9888305664062,0.005493164,1,99,32272,16371,live,,,,,51.540938831699506,-0.008273214
4785,2026-08-07T02:07:30.000+01:00,2.211151599884033,2.349776268005371,2.3643219470977783,505,26.428625106811523,28.66675567626953,31.17875862121582,1020.9930419921875,0.042114258,1,98,32295,16361,live,,,,,51.540938831699506,-0.008273214
4786,2026-08-07T02:07:40.000+01:00,1.9385929107666016,2.059671640396118,2.0718486309051514,503,26.425954818725586,28.657974243164062,31.15129280090332,1020.9905395507812,0.025024414,1,97,32290,16365,live,,,,,51.540938831699506,-0.008273214
4787,2026-08-07T02:07:50.000+01:00,2.663456916809082,2.829514741897583,2.8458762168884277,503,26.452659606933594,28.666473388671875,31.09788703918457,1020.9902954101562,0.002441406,1,97,32277,16358,live,,,,,51.540938831699506,-0.008273214
4788,2026-08-07T02:08:00.000+01:00,2.8483810424804688,3.0256991386413574,3.0428574085235596,502,26.47669219970703,28.66619873046875,31.16044807434082,1020.9924926757812,0.021972656,1,98,32287,16365,live,,,,,51.540938831699506,-0.008273214
4789,2026-08-07T02:08:10.000+01:00,2.5881807804107666,2.7498891353607178,2.766218900680542,502,26.463340759277344,28.676681518554688,31.07957649230957,1020.9911499023438,0.013427734,1,98,32286,16364,live,,,,,51.540938831699506,-0.008273214
4790,2026-08-07T02:08:20.000+01:00,2.165515422821045,2.3017327785491943,2.316549777984619,502,26.47936248779297,28.68036651611328,31.059738159179688,1020.9905395507812,0.006103516,1,98,32283,16353,live,,,,,51.540938831699506,-0.008273214
4791,2026-08-07T02:08:30.000+01:00,1.9406136274337769,2.0634443759918213,2.0776782035827637,502,26.482032775878906,28.6973877,31.12687873840332,1020.9923706054688,0.018310547,1,99,32277,16356,live,,,,,51.540938831699506,-0.008273214
4792,2026-08-07T02:08:40.000+01:00,2.0280230045318604,2.155850648880005,2.1700522899627686,502,26.49004364013672,28.695960998535156,31.10551643371582,1020.9918212890625,0.005493164,1,100,32276,16359,live,,,,,51.540938831699506,-0.008273214
4793,2026-08-07T02:08:50.000+01:00,2.3100335597991943,2.455827474594116,2.4722437858581543,501,26.482032775878906,28.70220947265625,31.09483528137207,1020.9918212890625,0,1,100,32272,16355,live,,,,,51.540938831699506,-0.008273214
4794,2026-08-07T02:09:00.000+01:00,2.560997247695923,2.7231340408325195,2.7419676780700684,501,26.495384216308594,28.711280822753906,31.12077522277832,1020.9907836914062,0.010375977,1,102,32238,16354,live,,,,,51.540938831699506,-0.008273214
4795,2026-08-07T02:09:10.000+01:00,2.4126837253570557,2.565676451,2.583728313446045,502,26.46868133544922,28.710708618164062,31.11009407043457,1020.9902954101562,0.004882813,1,101,32300,16353,live,,,,,51.540938831699506,-0.008273214
4796,2026-08-07T02:09:20.000+01:00,2.1788980960845947,2.3172683715820312,2.333825111,501,26.506065368652344,28.727439880371094,31.09483528137207,1020.9894409179688,0.008544922,1,101,32265,16352,live,,,,,51.540938831699506,-0.008273214
4797,2026-08-07T02:09:30.000+01:00,2.186133623123169,2.3242135047912598,2.3398823738098145,502,26.495384216308594,28.74530029296875,31.039901733398438,1020.9899291992188,0.004882813,1,102,32262,16353,live,,,,,51.540938831699506,-0.008273214
4798,2026-08-07T02:09:40.000+01:00,2.178077459335327,2.315474510192871,2.330867052078247,502,26.495384216308594,28.744171142578125,31.06431770324707,1020.988525390625,0.014038086,1,101,32283,16343,live,,,,,51.540938831699506,-0.008273214
4799,2026-08-07T02:09:50.000+01:00,2.0900967121124268,2.2211809158325195,2.234992027282715,501,26.495384216308594,28.74303436279297,31.056686401367188,1020.990723,0.021972656,1,100,32264,16350,live,,,,,51.540938831699506,-0.008273214
4800,2026-08-07T02:10:00.000+01:00,2.028228521347046,2.155041456222534,2.167952060699463,501,26.495384216308594,28.745025634765625,31.007858276367188,1020.9876708984375,0.030517578,1,101,32270,16344,live,,,,,51.540938831699506,-0.008273214
4801,2026-08-07T02:10:10.000+01:00,2.2809770107269287,2.4232029914855957,2.4372317790985107,501,26.54077911376953,28.74927520751953,31.003280639648438,1020.988525390625,0.008544922,1,100,32290,16340,live,,,,,51.540938831699506,-0.008273214
4802,2026-08-07T02:10:20.000+01:00,2.315072536468506,2.458517313,2.471616268157959,501,26.535438537597656,28.75805664,30.963607788085938,1020.9901733398438,0.016479492,1,99,32277,16340,live,,,,,51.540938831699506,-0.008273214
4803,2026-08-07T02:10:30.000+01:00,2.1620681285858154,2.295513391494751,2.3070929050445557,501,26.524757385253906,28.77252197265625,30.974288940429688,1020.9912719726562,0.010986328,1,101,32260,16327,live,,,,,51.540938831699506,-0.008273214
4804,2026-08-07T02:10:40.000+01:00,2.418991804122925,2.5680527687072754,2.580704451,501,26.54077911376953,28.763450622558594,30.971237182617188,1020.9905395507812,0.007324219,1,102,32287,16323,live,,,,,51.540938831699506,-0.008273214
4805,2026-08-07T02:10:50.000+01:00,2.298790216445923,2.4403648376464844,2.4522879123687744,501,26.53009796142578,28.77507781982422,31.029220581054688,1020.9918823242188,0.013427734,1,103,32229,16332,live,,,,,51.540938831699506,-0.008273214
4806,2026-08-07T02:11:00.000+01:00,2.153893471,2.2867624759674072,2.298208475112915,501,26.559471130371094,28.779617309570312,30.971237182617188,1020.9886474609375,0.032348633,1,103,32249,16332,live,,,,,51.540938831699506,-0.008273214
4807,2026-08-07T02:11:10.000+01:00,1.9946881532669067,2.1181297302246094,2.1292243003845215,500,26.546119689941406,28.78046417236328,30.994125366210938,1020.9896850585938,0.010375977,1,102,32254,16324,live,,,,,51.540938831699506,-0.008273214
4808,2026-08-07T02:11:20.000+01:00,2.259906530380249,2.400414467,2.413806438446045,501,26.54344940185547,28.79492188,31.013961791992188,1020.9899291992188,0.002441406,1,103,32261,16321,live,,,,,51.540938831699506,-0.008273214
4809,2026-08-07T02:11:30.000+01:00,2.442486047744751,2.5943408012390137,2.6088078022003174,501,26.527427673339844,28.787559509277344,30.977340698242188,1020.9915771484375,0.016479492,1,102,32262,16318,live,,,,,51.540938831699506,-0.008273214
