sequence_number,timestamp,pm1,pm25,pm10,co2,temperature,DPS_tem,humidity,pressure,pressure_change_pa_per_sec,nox,tvoc,voc_raw,nox_raw,source_flag,station_id,station_name,line_id,line_name,gps_lat,gps_lng
6074,2026-08-10T14:36:45.000+01:00,100.16168975830078,146.80184936523438,198.2121124267578,767.0,30.984207153320312,33.889739990234375,38.544288635253906,1020.1007080078125,0.08056640625,1.0,94.0,31115,16674,live,940GZZLUWRR,Warren Street,,,,
6075,2026-08-10T14:36:56.000+01:00,101.48451232910156,143.18190002441406,188.2812957763672,761.0,31.024261474609375,33.92915344238281,38.36423110961914,1020.1190795898438,0.1837158203125,1.0,89.0,31109,16663,live,940GZZLUWRR,Warren Street,,,,
6076,2026-08-10T14:37:05.000+01:00,106.98272705078125,152.18348693847656,201.2909393310547,758.0,31.06431770324707,33.97026062011719,38.24063491821289,1020.1057739257812,0.133056640625,1.0,91.0,31101,16657,live,940GZZLUWRR,Warren Street,,,,
6077,2026-08-10T14:37:15.000+01:00,108.46245574951172,155.89849853515625,207.70977783203125,751.0,31.115053176879883,34.009674072265625,38.14908218383789,1020.9981079101562,8.92333984375,1.0,94.0,31097,16658,live,940GZZLUWRR,Warren Street,,,,
6078,2026-08-10T14:37:25.000+01:00,104.55271911621094,152.9659881591797,206.28857421875,750.0,31.120393753051758,34.078575134277344,38.020904541015625,1021.1017456054688,1.036376953125,1.0,93.0,31120,16652,live,940GZZLUWRR,Warren Street,,,,
6079,2026-08-10T14:37:35.000+01:00,103.47415924072266,156.5646209716797,215.846435546875,749.0,30.938812255859375,34.11175537109375,37.938507080078125,1020.6688232421875,4.3292236328125,1.0,96.0,31082,16649,live,940GZZLUWRR,Warren Street,,,,
6080,2026-08-10T14:37:45.000+01:00,111.49694061279297,167.19195556640625,229.1691436767578,747.0,30.831998825073242,34.144081115722656,38.14908218383789,1020.2282104492188,4.4061279296875,1.0,105.0,31028,16623,live,940GZZLUWRR,Warren Street,,,,
6081,2026-08-10T14:37:55.000+01:00,113.51140594482422,167.15911865234375,226.4164276123047,744.0,30.770580291748047,34.18463134765625,38.23147964477539,1020.09033203125,1.3787841796875,1.0,113.0,31010,16603,live,940GZZLUWRR,Warren Street,,,,
6082,2026-08-10T14:38:05.000+01:00,116.42524719238281,167.8181915283203,224.02972412109375,744.0,30.815977096557617,34.17272186279297,38.17807388305664,1020.104248046875,0.13916015625,1.0,112.0,31063,16608,live,940GZZLUWRR,Warren Street,,,,
6083,2026-08-10T14:38:15.000+01:00,132.5774688720703,187.8126220703125,247.68844604492188,745.0,30.885404586791992,34.220069885253906,38.30319595336914,1020.1199951171875,,1.0,113.0,30914,16600,buffered,,,,,,
6084,2026-08-10T14:38:25.000+01:00,140.56825256347656,197.7797088623047,259.56329345703125,764.0,30.994888305664062,34.24134063720703,38.90135192871094,1020.2843627929688,,1.0,120.0,30952,16606,buffered,,,,,,
6085,2026-08-10T14:38:35.000+01:00,142.33045959472656,199.5598602294922,261.2386474609375,785.0,31.069658279418945,34.286705017089844,39.09666442871094,1020.563720703125,,1.0,122.0,30916,16650,buffered,,,,,,
6086,2026-08-10T14:38:45.000+01:00,142.58961486816406,202.83628845214844,268.2904052734375,817.0,31.11772346496582,34.31080627441406,39.28740310668945,1017.0296020507812,,1.0,125.0,30883,16649,buffered,,,,,,
6087,2026-08-10T14:38:55.000+01:00,146.14256286621094,208.3721466064453,276.06292724609375,845.0,31.18181037902832,34.35645294189453,39.59563446044922,1020.3558349609375,2.515869140625,1.0,128.0,30859,16648,live,,,,,51.52040417790267,-0.06042409102004704
6088,2026-08-10T14:39:05.000+01:00,161.8349609375,229.53160095214844,302.96307373046875,883.0,31.235218048095703,34.39019775390625,39.850460052490234,1020.9428100585938,5.8697509765625,1.0,128.0,30834,16670,live,,,,,,
6089,2026-08-10T14:39:16.000+01:00,164.95687866210938,235.0874786376953,311.3539733886719,906.0,31.32868003845215,34.417991638183594,39.91607666015625,1020.5045166015625,4.3829345703125,1.0,127.0,30847,16671,live,940GZZLUGDG,Goodge Street,,,,
6090,2026-08-10T14:39:25.000+01:00,168.2035675048828,240.58132934570312,319.4389343261719,923.0,31.334020614624023,34.44804382324219,39.90386962890625,1020.58349609375,0.789794921875,1.0,112.0,30914,16687,live,940GZZLUGDG,Goodge Street,,,,
6091,2026-08-10T14:39:35.000+01:00,169.3975067138672,246.42742919921875,331.04852294921875,929.0,31.387426376342773,34.473854064941406,39.52239227294922,1019.7704467773438,8.1304931640625,1.0,103.0,30928,16680,live,940GZZLUGDG,Goodge Street,,,,
6092,2026-08-10T14:39:45.000+01:00,170.42752075195312,247.6244354248047,332.3811340332031,928.0,31.419469833374023,34.514678955078125,39.1760139465332,1018.1210327148438,16.494140625,1.0,101.0,30934,16657,live,940GZZLUGDG,Goodge Street,,,,
6093,2026-08-10T14:39:55.000+01:00,170.05496215820312,246.28173828125,329.84539794921875,925.0,31.451515197753906,34.49085998535156,38.97306823730469,1017.81591796875,3.0511474609375,1.0,100.0,30875,16645,live,940GZZLUGDG,Goodge Street,,,,
6094,2026-08-10T14:40:05.000+01:00,169.02561950683594,237.30972290039062,310.9602966308594,914.0,31.4034481048584,34.54530334472656,38.500038146972656,1019.6642456054688,18.4832763671875,1.0,95.0,31029,16635,live,940GZZLUGDG,Goodge Street,,,,
6095,2026-08-10T14:40:15.000+01:00,139.22377014160156,194.1900177001953,253.2474822998047,904.0,31.42214012145996,34.54558563232422,38.004119873046875,1020.6257934570312,9.615478515625,1.0,93.0,31121,16615,live,940GZZLUGDG,Goodge Street,,,,
6096,2026-08-10T14:40:25.000+01:00,141.12083435058594,201.08721923828125,266.2949523925781,884.0,31.45685577392578,34.59038543701172,37.71114730834961,1020.6598510742188,0.340576171875,1.0,92.0,31087,16590,live,940GZZLUGDG,Goodge Street,,,,
6097,2026-08-10T14:40:35.000+01:00,156.4211883544922,228.3024444580078,307.386962890625,868.0,31.53162384033203,34.63575744628906,37.450218200683594,1020.6259155273438,0.33935546875,1.0,92.0,31076,16568,live,940GZZLUGDG,Goodge Street,,,,
6098,2026-08-10T14:40:46.000+01:00,160.92813110351562,236.43605041503906,319.7552795410156,856.0,31.57969093322754,34.677146911621094,37.402915954589844,1020.44921875,1.7669677734375,1.0,92.0,31031,16559,live,940GZZLUGDG,Goodge Street,,,,
6099,2026-08-10T14:40:55.000+01:00,160.75946044921875,235.09461975097656,316.9512939453125,853.0,31.627756118774414,34.70579528808594,37.463951110839844,1020.4219360351562,0.2728271484375,1.0,98.0,31008,16556,live,940GZZLUGDG,Goodge Street,,,,
6100,2026-08-10T14:41:05.000+01:00,163.57911682128906,234.18841552734375,311.15631103515625,848.0,31.678491592407227,34.746620178222656,37.488365173339844,1021.030517578125,,1.0,104.0,30985,16567,buffered,,,,,,
6101,2026-08-10T14:41:15.000+01:00,163.7657012939453,233.9835968017578,310.44586181640625,848.0,31.734569549560547,34.787452697753906,37.441062927246094,1021.3591918945312,,1.0,109.0,30972,16568,buffered,,,,,,
6102,2026-08-10T14:41:25.000+01:00,164.1461639404297,236.91390991210938,316.5550231933594,847.0,31.782634735107422,34.825164794921875,37.482261657714844,1022.7886962890625,23.6676025390625,1.0,113.0,30973,16563,live,940GZZLUGDG,Goodge Street,,,,
6103,2026-08-10T14:41:35.000+01:00,166.2101593017578,238.2914276123047,316.9201965332031,848.0,31.838712692260742,34.80730438232422,37.500572204589844,1022.6481323242188,1.4056396484375,1.0,115.0,30881,16573,live,940GZZLUGDG,Goodge Street,,,,
6104,2026-08-10T14:41:45.000+01:00,168.25758361816406,238.42266845703125,314.4939270019531,849.0,31.76394271850586,34.763916015625,37.581443786621094,1021.0950927734375,15.5303955078125,1.0,114.0,30946,16574,live,940GZZLUGDG,Goodge Street,,,,
6105,2026-08-10T14:41:55.000+01:00,162.60354614257812,234.39295959472656,312.91534423828125,850.0,31.78530502319336,34.783485412597656,37.512779235839844,1020.6051635742188,4.8992919921875,1.0,109.0,30965,16567,live,940GZZLUGDG,Goodge Street,,,,
6106,2026-08-10T14:42:05.000+01:00,155.4307861328125,228.8872528076172,310.0240783691406,849.0,31.828031539916992,34.820350646972656,37.410545349121094,1020.5490112304688,0.5615234375,1.0,106.0,30955,16561,live,940GZZLUGDG,Goodge Street,,,,
6107,2026-08-10T14:42:15.000+01:00,160.0943145751953,230.1533966064453,306.6812744140625,850.0,31.881437301635742,34.86457824707031,37.476158142089844,1020.688232421875,,1.0,105.0,30925,16556,buffered,,,,,,
6108,2026-08-10T14:42:25.000+01:00,164.93760681152344,230.9362030029297,302.00823974609375,852.0,31.900129318237305,34.91249084472656,37.78438949584961,1020.3705444335938,,1.0,112.0,30857,16559,buffered,,,,,,
6109,2026-08-10T14:42:35.000+01:00,164.01754760742188,228.87391662597656,298.5761413574219,857.0,31.953536987304688,34.953330993652344,37.889678955078125,1021.5560302734375,,1.0,122.0,30822,16574,buffered,,,,,,
6110,2026-08-10T14:42:45.000+01:00,167.14935302734375,238.45838928222656,316.0482177734375,882.0,32.00160217285156,34.99756622314453,37.962921142578125,1018.7589111328125,,1.0,124.0,30802,16565,buffered,,,,,,
6111,2026-08-10T14:42:55.000+01:00,165.41635131835938,237.86328125,317.0091552734375,894.0,32.07102966308594,35.04010009765625,37.955291748046875,1018.9703369140625,,1.0,124.0,30804,16572,buffered,,,,,,
6112,2026-08-10T14:43:05.000+01:00,168.36634826660156,237.8877410888672,313.1417236328125,927.0,32.09239196777344,35.08830261230469,38.004119873046875,1021.2210083007812,,1.0,117.0,30891,16578,buffered,,,,,,
6113,2026-08-10T14:43:15.000+01:00,170.00498962402344,236.48794555664062,307.8028564453125,948.0,32.15915298461914,35.13764190673828,38.071258544921875,1021.322998046875,,1.0,114.0,30785,16578,live,,,,,,
6114,2026-08-10T14:43:25.000+01:00,168.0470733642578,229.52418518066406,294.6860656738281,965.0,32.196537017822266,35.143310546875,38.112457275390625,1020.985107421875,3.37890625,1.0,111.0,30841,16588,live,940GZZLUTCR,Tottenham Court Road,,,,
6115,2026-08-10T14:43:35.000+01:00,163.24183654785156,221.2318115234375,282.3560485839844,966.0,32.23125076293945,35.20087432861328,37.991912841796875,1021.0787353515625,0.936279296875,1.0,107.0,30842,16588,live,940GZZLUTCR,Tottenham Court Road,,,,
6116,2026-08-10T14:43:45.000+01:00,156.93045043945312,212.76971435546875,271.6455383300781,967.0,32.27931594848633,35.248504638671875,37.84389877319336,1020.9908447265625,0.87890625,1.0,106.0,30826,16582,live,940GZZLUTCR,Tottenham Court Road,,,,
6117,2026-08-10T14:43:55.000+01:00,155.7522430419922,213.32579040527344,274.46746826171875,967.0,32.27931594848633,35.31883239746094,37.78591537475586,1020.80126953125,1.895751953125,1.0,105.0,30826,16570,live,940GZZLUTCR,Tottenham Court Road,,,,
6118,2026-08-10T14:44:05.000+01:00,155.47439575195312,219.3592529296875,288.4571838378906,965.0,32.2632942199707,35.35993957519531,37.73861312866211,1020.8395385742188,0.3826904296875,1.0,105.0,30812,16574,live,940GZZLUTCR,Tottenham Court Road,,,,
6119,2026-08-10T14:44:15.000+01:00,161.20668029785156,227.26319885253906,298.67767333984375,963.0,32.292667388916016,35.41381072998047,37.69894027709961,1020.8810424804688,0.4150390625,1.0,104.0,30817,16557,live,940GZZLUTCR,Tottenham Court Road,,,,
6120,2026-08-10T14:44:26.000+01:00,169.01783752441406,236.72552490234375,309.6518249511719,962.0,32.3273811340332,35.446144104003906,37.555503845214844,1020.7820434570312,0.989990234375,1.0,107.0,30770,16560,live,940GZZLUTCR,Tottenham Court Road,,,,
6121,2026-08-10T14:44:36.000+01:00,179.64730834960938,243.34674072265625,310.46484375,960.0,32.35942459106445,35.492637634277344,37.488365173339844,1020.96435546875,,1.0,111.0,30748,16550,buffered,,,,,,
6122,2026-08-10T14:44:46.000+01:00,184.8088836669922,256.2261962890625,332.6762390136719,957.0,32.415504455566406,35.53459930419922,37.35408401489258,1021.107421875,,1.0,113.0,30758,16545,buffered,,,,,,
6123,2026-08-10T14:44:56.000+01:00,185.5033416748047,258.1025695800781,335.9885559082031,955.0,32.49828338623047,35.58734130859375,37.32356643676758,1021.0592041015625,,1.0,115.0,30756,16533,buffered,,,,,,
